# Generated by QuTiP: 150x3 real matrix in decimal format [',' separated values].
0.0000000000,9.5082860594,0.9999403064
0.0010067114,9.7692863885,0.9997921244
0.0020134228,10.5317148409,0.9976620603
0.0030201342,11.7202318033,0.9889206520
0.0040268456,13.1951995821,0.9698069103
0.0050335570,14.7838870737,0.9411358434
0.0060402685,16.3333005540,0.9071133593
0.0070469799,17.7437020767,0.8722350970
0.0080536913,18.9704014880,0.8395680116
0.0090604027,20.0077714646,0.8105925329
0.0100671141,20.8712993363,0.7856846931
0.0110738255,21.5847277671,0.7646256174
0.0120805369,22.1728211756,0.7469481680
0.0130872483,22.6580545911,0.7321280299
0.0140939597,23.0595102511,0.7196729563
0.0151006711,23.3928386023,0.7091559666
0.0161073826,23.6706488241,0.7002212425
0.0171140940,23.9030167547,0.6925783836
0.0181208054,24.0979741192,0.6859927895
0.0191275168,24.2619300923,0.6802756883
0.0201342282,24.4000157125,0.6752752101
0.0211409396,24.5163575945,0.6708689075
0.0221476510,24.6142923388,0.6669576939
0.0231543624,24.6965334354,0.6634610305
0.0241610738,24.7653009385,0.6603131252
0.0251677852,24.8224220653,0.6574599571
0.0261744966,24.8694098619,0.6548569343
0.0271812081,24.9075245743,0.6524670590
0.0281879195,24.9378219575,0.6502594790
0.0291946309,24.9611914302,0.6482083434
0.0302013423,24.9783863774,0.6462918923
0.0312080537,24.9900483475,0.6444917313
0.0322147651,24.9967264795,0.6427922495
0.0332214765,24.9988931828,0.6411801502
0.0342281879,24.9969568626,0.6396440718
0.0352348993,24.9912722975,0.6381742783
0.0362416107,24.9821491394,0.6367624038
0.0372483221,24.9698589609,0.6354012627
0.0382550336,24.9546409945,0.6340846511
0.0392617450,24.9367070103,0.6328072236
0.0402684564,24.9162453155,0.6315643772
0.0412751678,24.8934241516,0.6303521492
0.0422818792,24.8683945583,0.6291671334
0.0432885906,24.8412927437,0.6280064193
0.0442953020,24.8122421697,0.6268675290
0.0453020134,24.7813552857,0.6257483727
0.0463087248,24.7487350263,0.6246472068
0.0473154362,24.7144760995,0.6235626011
