# Generated by QuTiP: 1600x7 real matrix in decimal format [',' separated values].
0.0000000000,0.0000000000,9.5083315325,0.9999992574,0.0000000000,0.2601061020,0.6462196469
0.1025641026,0.0000000000,9.5136083375,0.9999992538,0.0000000000,0.2603871217,0.6460919884
0.2051282051,0.0000000000,9.5294149232,0.9999996442,0.0000000000,0.2612265755,0.6462862066
0.3076923077,0.0000000000,9.5556802605,1.0000013901,0.0000000000,0.2626127395,0.6490820785
0.4102564103,0.0000000000,9.5922890060,1.0000060590,0.0000000000,0.2645232484,0.6565563621
0.5128205128,0.0000000000,9.6390872966,1.0000163722,0.0000000000,0.2669216466,0.6728303022
0.6153846154,0.0000000000,9.6958922863,1.0000377471,0.0000000000,0.2697542771,0.6986276434
0.7179487179,0.0000000000,9.7625059164,1.0000808069,0.0000000000,0.2729491243,0.7311350254
0.8205128205,0.0000000000,9.8387304955,1.0001639711,0.0000000000,0.2764178732,0.7712415555
0.9230769231,0.0000000000,9.9243871156,1.0003163535,0.0000000000,0.2800613334,0.8131742386
1.0256410256,0.0000000000,10.0193292844,1.0005780193,0.0000000000,0.2837771088,0.8517847335
1.1282051282,0.0000000000,10.1234526606,1.0009987156,0.0000000000,0.2874677328,0.8824856505
1.2307692308,0.0000000000,10.2366979996,1.0016346385,0.0000000000,0.2910476295,0.8676362055
1.3333333333,0.0000000000,10.3590510075,1.0025455128,0.0000000000,0.2944479146,0.9099841423
1.4358974359,0.0000000000,10.4905305052,1.0037885506,0.0000000000,0.2976187459,0.9063355732
1.5384615385,0.0000000000,10.6311830356,1.0054170848,0.0000000000,0.3005294485,0.8932083579
1.6410256410,0.0000000000,10.7810694083,1.0074771894,0.0000000000,0.3031668873,0.8731422366
1.7435897436,0.0000000000,10.9402546944,1.0100067318,0.0000000000,0.3055326532,0.8487485442
1.8461538462,0.0000000000,11.1087992021,1.0130351671,0.0000000000,0.3076396111,0.8103801494
1.9487179487,0.0000000000,11.2867550708,1.0165854926,0.0000000000,0.3095082993,0.7958149219
2.0512820513,0.0000000000,11.4741584650,1.0206736202,0.0000000000,0.3111635721,0.7703835324
2.1538461538,0.0000000000,11.6710340832,1.0253120850,0.0000000000,0.3126317717,0.7468876648
2.2564102564,0.0000000000,11.8773942914,1.0305104598,0.0000000000,0.3139385818,0.7257309070
2.3589743590,0.0000000000,12.0932422759,1.0362766504,0.0000000000,0.3151075988,0.7069666064
2.4615384615,0.0000000000,12.3185750306,1.0426175471,0.0000000000,0.3161595579,0.6905329803
2.5641025641,0.0000000000,12.5533860713,1.0495392861,0.0000000000,0.3171120830,0.6762416179
2.6666666667,0.0000000000,12.7976675285,1.0570472409,0.0000000000,0.3179798043,0.6638420128
2.7692307692,0.0000000000,13.0514115129,1.0651458754,0.0000000000,0.3187746905,0.6530879578
2.8717948718,0.0000000000,13.3146107287,1.0738385362,0.0000000000,0.3195064712,0.6437145377
2.9743589744,0.0000000000,13.5872591119,1.0831274658,0.0000000000,0.3201830637,0.6355921890
3.0769230769,0.0000000000,13.8693506829,1.0930133712,0.0000000000,0.3208109533,0.6282381982
3.1794871795,0.0000000000,14.1608806757,1.1034958617,0.0000000000,0.3213955077,0.6221016512
3.2820512821,0.0000000000,14.4618437256,1.1145730203,0.0000000000,0.3219412244,0.6156422076
3.3846153846,0.0000000000,14.7722347243,1.1262418183,0.0000000000,0.3224519185,0.6116057349
3.4871794872,0.0000000000,15.0920467064,1.1384976168,0.0000000000,0.3229308640,0.6074275057
3.5897435897,0.0000000000,15.4212733474,1.1513350526,0.0000000000,0.3233808973,0.6033965037
3.6923076923,0.0000000000,15.7599052276,1.1647470831,0.0000000000,0.3238044950,0.5998715568
3.7948717949,0.0000000000,16.1079319753,1.1787256578,0.0000000000,0.3242038317,0.5966952440
3.8974358974,0.0000000000,16.4653404867,1.1932613139,0.0000000000,0.3245808292,0.5938233263
4.0000000000,0.0000000000,16.8321147459,1.2083431840,0.0000000000,0.3249371968,0.5912181655
0.0000000000,0.0076923077,9.5083315325,0.9999992574,0.0000000000,0.2601061020,0.6462196469
0.1025641026,0.0076923077,9.5268465638,0.9999974447,0.0000000000,0.2604013046,0.6460721467
0.2051282051,0.0076923077,9.5820577004,0.9999690275,0.0000000000,0.2612866547,0.6463551255
0.3076923077,0.0076923077,9.6728861493,0.9998322478,0.0000000000,0.2627597320,0.6492913401
0.4102564103,0.0076923077,9.7973008547,0.9994173833,0.0000000000,0.2648111000,0.6586992899
0.5128205128,0.0076923077,9.9520552929,0.9984464042,0.0000000000,0.2674168337,0.6775175868
0.6153846154,0.0076923077,10.1325138764,0.9965590204,0.0000000000,0.2705302018,0.7142438522
0.7179487179,0.0076923077,10.3327419245,0.9934049260,0.0000000000,0.2740757050,0.7470909365
0.8205128205,0.0076923077,10.5459624590,0.9887755860,0.0000000000,0.2779489263,0.7943589619
0.9230769231,0.0076923077,10.7653266770,0.9827138759,0.0000000000,0.2820237232,0.8420919246
1.0256410256,0.0076923077,10.9847676540,0.9755415937,0.0000000000,0.2861650988,0.8832063010
1.1282051282,0.0076923077,11.1996922375,0.9678022987,0.0000000000,0.2902438526,0.9120787567
1.2307692308,0.0076923077,11.4073470709,0.9601536806,0.0000000000,0.2941490536,0.9258017687
1.3333333333,0.0076923077,11.6068331558,0.9532532525,0.0000000000,0.2977959610,0.9243960722
1.4358974359,0.0076923077,11.7988429338,0.9476658177,0.0000000000,0.3011289327,0.9160196086
1.5384615385,0.0076923077,11.9852377042,0.9438043804,0.0000000000,0.3041201770,0.8977062604
1.6410256410,0.0076923077,12.1685689648,0.9419023779,0.0000000000,0.3067657285,0.8571878879
1.7435897436,0.0076923077,12.3516314596,0.9420146308,0.0000000000,0.3090800023,0.8287069594
1.8461538462,0.0076923077,12.5371105132,0.9440451400,0.0000000000,0.3110900003,0.7961531735
1.9487179487,0.0076923077,12.7273282019,0.9477869300,0.0000000000,0.3128299184,0.7642702619
2.0512820513,0.0076923077,12.9241174172,0.9529741163,0.0000000000,0.3143366230,0.7370608037
2.1538461538,0.0076923077,13.1287934854,0.9593307519,0.0000000000,0.3156462227,0.7140986598
2.2564102564,0.0076923077,13.3422019184,0.9666096074,0.0000000000,0.3167917783,0.6937979423
2.3589743590,0.0076923077,13.5648129151,0.9746163642,0.0000000000,0.3178020466,0.6765348198
2.4615384615,0.0076923077,13.7968294224,0.9832173141,0.0000000000,0.3187010608,0.6615063335
2.5641025641,0.0076923077,14.0382911574,0.9923353118,0.0000000000,0.3195083056,0.6495919936
2.6666666667,0.0076923077,14.2891517584,1.0019359380,0.0000000000,0.3202392484,0.6373154536
2.7692307692,0.0076923077,14.5493377853,1.0120137563,0.0000000000,0.3209060230,0.6297819485
2.8717948718,0.0076923077,14.8187785275,1.0225780597,0.0000000000,0.3215181242,0.6228825856
2.9743589744,0.0076923077,15.0974195475,1.0336429016,1.0000000000,0.3220830238,0.6164629837
3.0769230769,0.0076923077,15.3852269631,1.0452215859,1.0000000000,0.3226066732,0.6107211879
3.1794871795,0.0076923077,15.6821824680,1.0573235725,1.0000000000,0.3230938891,0.6060705509
3.2820512821,0.0076923077,15.9882803681,1.0699544524,1.0000000000,0.3235486388,0.6018791167
3.3846153846,0.0076923077,16.3035219846,1.0831161757,1.0000000000,0.3239742444,0.5981758174
3.4871794872,0.0076923077,16.6279120348,1.0968076961,1.0000000000,0.3243735292,0.5946968537
3.5897435897,0.0076923077,16.9614557890,1.1110253652,1.0000000000,0.3247489199,0.5918935891
3.6923076923,0.0076923077,17.3041560057,1.1257630136,1.0000000000,0.3251025198,0.5892808721
3.7948717949,0.0076923077,17.6560129823,1.1410126551,1.0000000000,0.3254361634,0.5869975329
3.8974358974,0.0076923077,18.0170229234,1.1567648246,1.0000000000,0.3257514612,0.5848745235
4.0000000000,0.0076923077,18.3871794365,1.1730093964,1.0000000000,0.3260498398,0.5829504946
0.0000000000,0.0153846154,9.5083315325,0.9999992574,0.0000000000,0.2601061020,0.6462196469
0.1025641026,0.0153846154,9.5422087690,0.9999977160,0.0000000000,0.2604359725,0.6460534224
0.2051282051,0.0153846154,9.6433955164,0.9999686155,0.0000000000,0.2614280544,0.6465271917
0.3076923077,0.0153846154,9.8102875217,0.9997923192,0.0000000000,0.2630871209,0.6498140141
0.4102564103,0.0153846154,10.0393636324,0.9991449846,0.0000000000,0.2654122895,0.6621850877
0.5128205128,0.0153846154,10.3241468903,0.9974144474,0.0000000000,0.2683843026,0.6751953567
0.6153846154,0.0153846154,10.6543538674,0.9937625439,0.0000000000,0.2719508344,0.7229246081
0.7179487179,0.0153846154,11.0158691593,0.9873838797,0.0000000000,0.2760156717,0.7720884237
0.8205128205,0.0153846154,11.3920009399,0.9778617318,0.0000000000,0.2804384265,0.8267761542
0.9230769231,0.0153846154,11.7658112897,0.9654044353,0.0000000000,0.2850475476,0.8776392507
1.0256410256,0.0153846154,12.1227245423,0.9508365133,0.0000000000,0.2896628288,0.9157540653
1.1282051282,0.0153846154,12.4524954408,0.9353847793,0.0000000000,0.2941193600,0.9356425881
1.2307692308,0.0153846154,12.7500280352,0.9203953206,0.0000000000,0.2982855854,0.9440445975
1.3333333333,0.0153846154,13.0150785821,0.9070946280,0.0000000000,0.3020721135,0.9272572366
1.4358974359,0.0153846154,13.2512035568,0.8964355450,0.0000000000,0.3054319066,0.8909806976
1.5384615385,0.0153846154,13.4643990966,0.8890248933,0.0000000000,0.3083545905,0.8576867161
1.6410256410,0.0153846154,13.6617664570,0.8851110561,0.0000000000,0.3108578848,0.8214909770
1.7435897436,0.0153846154,13.8504050760,0.8846147344,0.0000000000,0.3129784505,0.7843437521
1.8461538462,0.0153846154,14.0366275377,0.8871950169,0.0000000000,0.3147635549,0.7508256273
1.9487179487,0.0153846154,14.2255084814,0.8923400722,0.0000000000,0.3162642507,0.7214489107
2.0512820513,0.0153846154,14.4207303621,0.8994677818,1.0000000000,0.3175303137,0.6963248232
2.1538461538,0.0153846154,14.6246617661,0.9080188839,1.0000000000,0.3186069057,0.6756815564
2.2564102564,0.0153846154,14.8385846628,0.9175259813,1.0000000000,0.3195327671,0.6585061191
2.3589743590,0.0153846154,15.0629882579,0.9276494182,1.0000000000,0.3203396376,0.6444635330
2.4615384615,0.0153846154,15.2978628630,0.9381812570,1.0000000000,0.3210525581,0.6326476337
2.5641025641,0.0153846154,15.5429438561,0.9490248020,1.0000000000,0.3216907077,0.6235326851
2.6666666667,0.0153846154,15.7978861150,0.9601620493,1.0000000000,0.3222684774,0.6159396374
2.7692307692,0.0153846154,16.0623682330,0.9716201723,1.0000000000,0.3227965579,0.6095593850
2.8717948718,0.0153846154,16.3361394991,0.9834441689,1.0000000000,0.3232829007,0.6042238979
2.9743589744,0.0153846154,16.6190285923,0.9956789189,1.0000000000,0.3237334932,0.5997161977
3.0769230769,0.0153846154,16.9109329121,1.0083604493,1.0000000000,0.3241529393,0.5956453815
3.1794871795,0.0153846154,17.2118002170,1.0215135932,1.0000000000,0.3245448722,0.5925953693
3.2820512821,0.0153846154,17.5216120164,1.0351534570,1.0000000000,0.3249122372,0.5896027512
3.3846153846,0.0153846154,17.8403694131,1.0492877182,1.0000000000,0.3252574810,0.5870525746
3.4871794872,0.0153846154,18.1680830305,1.0639185261,1.0000000000,0.3255826767,0.5847689211
3.5897435897,0.0153846154,18.5047654990,1.0790434571,1.0000000000,0.3258896056,0.5828141723
3.6923076923,0.0153846154,18.8504265196,1.0946561840,1.0000000000,0.3261798119,0.5806951253
3.7948717949,0.0153846154,19.2050714835,1.1107477084,1.0000000000,0.3264546416,0.5788694685
3.8974358974,0.0153846154,19.5687021903,1.1273079413,1.0000000000,0.3267152776,0.5778721374
4.0000000000,0.0153846154,19.9413174882,1.1443268589,1.0000000000,0.3269627713,0.5765156045
0.0000000000,0.0230769231,9.5083315325,0.9999992574,0.0000000000,0.2601061020,0.6462196469
0.1025641026,0.0230769231,9.5621582247,0.9999998590,0.0000000000,0.2604989197,0.6460945233
0.2051282051,0.0230769231,9.7231925372,0.9999913453,0.0000000000,0.2616824338,0.6468018141
0.3076923077,0.0230769231,9.9893987828,0.9998191423,0.0000000000,0.2636671370,0.6524614843
0.4102564103,0.0230769231,10.3551838467,0.9989105155,0.0000000000,0.2664548794,0.6694751372
0.5128205128,0.0230769231,10.8087305472,0.9961112550,0.0000000000,0.2700169336,0.7012508363
0.6153846154,0.0230769231,11.3299394283,0.9899112457,0.0000000000,0.2742704808,0.7494582959
0.7179487179,0.0230769231,11.8906876676,0.9790661412,0.0000000000,0.2790651428,0.8087039595
0.8205128205,0.0230769231,12.4583133959,0.9632445520,0.0000000000,0.2841903545,0.8678364979
0.9230769231,0.0230769231,13.0013529949,0.9432671187,0.0000000000,0.2894043559,0.9142830909
1.0256410256,0.0230769231,13.4951463327,0.9208460400,0.0000000000,0.2944734059,0.9392599785
1.1282051282,0.0230769231,13.9251787964,0.8980727936,0.0000000000,0.2992056443,0.9404005480
1.2307692308,0.0230769231,14.2874905756,0.8769456641,0.0000000000,0.3034696997,0.9344438642
1.3333333333,0.0230769231,14.5868407557,0.8590747542,0.0000000000,0.3071971285,0.8874270984
1.4358974359,0.0230769231,14.8338133216,0.8455538527,0.0000000000,0.3103736405,0.8465822153
1.5384615385,0.0230769231,15.0418712089,0.8369394745,0.0000000000,0.3130252689,0.8040719318
1.6410256410,0.0230769231,15.2249116343,0.8332859344,1.0000000000,0.3152040521,0.7640622075
1.7435897436,0.0230769231,15.3955293809,0.8342183944,1.0000000000,0.3169756504,0.7285548500
1.8461538462,0.0230769231,15.5639877615,0.8390413643,1.0000000000,0.3184097408,0.6984012783
1.9487179487,0.0230769231,15.7378042407,0.8468765841,1.0000000000,0.3195732072,0.6735788521
2.0512820513,0.0230769231,15.9218180226,0.8568115711,1.0000000000,0.3205258136,0.6535783390
2.1538461538,0.0230769231,16.1185876714,0.8680309632,1.0000000000,0.3213179468,0.6377218684
2.2564102564,0.0230769231,16.3289628131,0.8799054015,1.0000000000,0.3219899858,0.6252114555
2.3589743590,0.0230769231,16.5526891799,0.8920260582,1.0000000000,0.3225728441,0.6154192732
2.4615384615,0.0230769231,16.7889407872,0.9041896743,1.0000000000,0.3230892389,0.6077132673
2.5641025641,0.0230769231,17.0367181629,0.9163510363,1.0000000000,0.3235552909,0.6014503265
2.6666666667,0.0230769231,17.2950976904,0.9285637334,1.0000000000,0.3239821428,0.5966396540
2.7692307692,0.0230769231,17.5633495744,0.9409259688,1.0000000000,0.3243773904,0.5926262907
2.8717948718,0.0230769231,17.8409629060,0.9535412970,1.0000000000,0.3247462257,0.5892902829
2.9743589744,0.0230769231,18.1276177965,0.9664966427,1.0000000000,0.3250922764,0.5865166879
3.0769230769,0.0230769231,18.4231370230,0.9798546697,1.0000000000,0.3254181803,0.5841416594
3.1794871795,0.0230769231,18.7274389979,0.9936554795,1.0000000000,0.3257259552,0.5820758098
3.2820512821,0.0230769231,19.0405001957,1.0079221130,1.0000000000,0.3260172253,0.5802817283
3.3846153846,0.0230769231,19.3623285906,1.0226660812,1.0000000000,0.3262933555,0.5786771885
3.4871794872,0.0230769231,19.6929455465,1.0378909421,1.0000000000,0.3265555279,0.5772473931
3.5897435897,0.0230769231,20.0323734779,1.0535938992,1.0000000000,0.3268047833,0.5759526683
3.6923076923,0.0230769231,20.3806289084,1.0697669609,1.0000000000,0.3270420425,0.5747873106
3.7948717949,0.0230769231,20.7377211778,1.0863989893,1.0000000000,0.3272681226,0.5736136547
3.8974358974,0.0230769231,21.1036555611,1.1034784515,1.0000000000,0.3274837545,0.5727076909
4.0000000000,0.0230769231,21.4784364346,1.1209953433,1.0000000000,0.3276896026,0.5718181367
0.0000000000,0.0307692308,9.5083315325,0.9999992574,0.0000000000,0.2601061020,0.6462196469
0.1025641026,0.0307692308,9.5909693583,1.0000042698,0.0000000000,0.2606071964,0.6460772954
0.2051282051,0.0307692308,9.8384225036,1.0000308919,0.0000000000,0.2621180620,0.6470921294
0.3076923077,0.0307692308,10.2475190008,0.9998019894,0.0000000000,0.2646515075,0.6576657999
0.4102564103,0.0307692308,10.8075069548,0.9981632020,0.0000000000,0.2681970285,0.6829199243
0.5128205128,0.0307692308,11.4941276147,0.9929829927,0.0000000000,0.2726810145,0.7284099611
0.6153846154,0.0307692308,12.2664691319,0.9819697686,0.0000000000,0.2779339553,0.7905742501
0.7179487179,0.0307692308,13.0703530973,0.9639214107,0.0000000000,0.2836878905,0.8564818125
0.8205128205,0.0307692308,13.8483814861,0.9394415597,0.0000000000,0.2896139836,0.9136287126
0.9230769231,0.0307692308,14.5521365787,0.9106947196,0.0000000000,0.2953848988,0.9403765789
1.0256410256,0.0307692308,15.1507994832,0.8805784966,0.0000000000,0.3007324760,0.9361506899
1.1282051282,0.0307692308,15.6334204966,0.8519181541,0.0000000000,0.3054792439,0.9109211306
1.2307692308,0.0307692308,16.0058692849,0.8269923187,1.0000000000,0.3095409246,0.8691440169
1.3333333333,0.0307692308,16.2852616232,0.8073731153,1.0000000000,0.3129099307,0.8221476174
1.4358974359,0.0307692308,16.4942798394,0.7939365272,1.0000000000,0.3156320219,0.7757730851
1.5384615385,0.0307692308,16.6566289182,0.7869257605,1.0000000000,0.3177842789,0.7339090058
1.6410256410,0.0307692308,16.7939337235,0.7860250979,1.0000000000,0.3194577953,0.6983724809
1.7435897436,0.0307692308,16.9239318788,0.7904538608,1.0000000000,0.3207454600,0.6695393115
1.8461538462,0.0307692308,17.0597047586,0.7991024592,1.0000000000,0.3217339915,0.6468199284
1.9487179487,0.0307692308,17.2096997336,0.8107118093,1.0000000000,0.3224992165,0.6292892327
2.0512820513,0.0307692308,17.3783151970,0.8240674032,1.0000000000,0.3231037942,0.6159723922
2.1538461538,0.0307692308,17.5668237610,0.8381633551,1.0000000000,0.3235967872,0.6059354172
2.2564102564,0.0307692308,17.7744141611,0.8522990574,1.0000000000,0.3240145803,0.5983937343
2.3589743590,0.0307692308,17.9991617547,0.8660956392,1.0000000000,0.3243826775,0.5927053048
2.4615384615,0.0307692308,18.2387973224,0.8794463648,1.0000000000,0.3247179235,0.5883746481
2.5641025641,0.0307692308,18.4912154106,0.8924307477,1.0000000000,0.3250307625,0.5850935971
2.6666666667,0.0307692308,18.7547343838,0.9052239961,1.0000000000,0.3253272498,0.5825161032
2.7692307692,0.0307692308,19.0281629957,0.9180237647,1.0000000000,0.3256106607,0.5804270398
2.8717948718,0.0307692308,19.3107471941,0.9310038035,1.0000000000,0.3258826564,0.5786868694
2.9743589744,0.0307692308,19.6020653183,0.9442938841,1.0000000000,0.3261440534,0.5772392063
3.0769230769,0.0307692308,19.9019186539,0.9579788072,1.0000000000,0.3263952847,0.5759680196
3.1794871795,0.0307692308,20.2102431914,0.9721077222,1.0000000000,0.3266366488,0.5748403396
3.2820512821,0.0307692308,20.5270477361,0.9867058751,1.0000000000,0.3268684272,0.5738254701
3.3846153846,0.0307692308,20.8523747791,1.0017840611,1.0000000000,0.3270909283,0.5729069430
3.4871794872,0.0307692308,21.1862757177,1.0173437858,1.0000000000,0.3273044937,0.5720583476
3.5897435897,0.0307692308,21.5287952911,1.0333791698,1.0000000000,0.3275094848,0.5712660473
3.6923076923,0.0307692308,21.8799642014,1.0498783803,1.0000000000,0.3277062653,0.5705440002
3.7948717949,0.0307692308,22.2398005557,1.0668266508,1.0000000000,0.3278951887,0.5698618671
3.8974358974,0.0307692308,22.6083169655,1.0842102248,1.0000000000,0.3280765979,0.5692141908
4.0000000000,0.0307692308,22.9855271292,1.1020189019,1.0000000000,0.3282508319,0.5686142178
0.0000000000,0.0384615385,9.5083315325,0.9999992574,0.0000000000,0.2601061020,0.6462196469
0.1025641026,0.0384615385,9.6373761404,1.0000115405,0.0000000000,0.2607985568,0.6461234448
0.2051282051,0.0384615385,10.0235530706,1.0000522653,0.0000000000,0.2628845093,0.6495016590
0.3076923077,0.0384615385,10.6588998825,0.9993360668,0.0000000000,0.2663639983,0.6677253828
0.4102564103,0.0384615385,11.5159311545,0.9952570391,0.0000000000,0.2711620978,0.7094112878
0.5128205128,0.0384615385,12.5364085455,0.9841959500,0.0000000000,0.2770590967,0.7742757931
0.6153846154,0.0384615385,13.6326796351,0.9638227624,0.0000000000,0.2836722858,0.8463214928
0.7179487179,0.0384615385,14.7054523569,0.9346278699,0.0000000000,0.2905183937,0.9119256133
0.8205128205,0.0384615385,15.6687823531,0.8995390012,0.0000000000,0.2971254816,0.9269414900
0.9230769231,0.0384615385,16.4681070954,0.8624676108,0.0000000000,0.3031300262,0.9172983735
1.0256410256,0.0384615385,17.0844739761,0.8270407183,1.0000000000,0.3083184038,0.8830540544
1.1282051282,0.0384615385,17.5278636839,0.7960115601,1.0000000000,0.3126158713,0.8329652598
1.2307692308,0.0384615385,17.8263344459,0.7711966922,1.0000000000,0.3160490529,0.7814565959
1.3333333333,0.0384615385,18.0160026240,0.7536217825,1.0000000000,0.3187054187,0.7341673667
1.4358974359,0.0384615385,18.1338109905,0.7436640853,1.0000000000,0.3207013242,0.6940507858
1.5384615385,0.0384615385,18.2130545219,0.7411264176,1.0000000000,0.3221607369,0.6619246747
1.6410256410,0.0384615385,18.2809666821,0.7452754805,1.0000000000,0.3232025016,0.6372157360
1.7435897436,0.0384615385,18.3577196432,0.7549122074,1.0000000000,0.3239332425,0.6187626919
