# Generated by QuTiP: 500x5 real matrix in decimal format [',' separated values].
15.8717434870,-0.0000938375,-0.0000094190,-0.0001321767,-0.0000132320
15.9519038076,-0.0000944767,-0.0000094843,-0.0001308530,-0.0000130993
16.0320641283,-0.0000951214,-0.0000095501,-0.0001295492,-0.0000129687
16.1122244489,-0.0000957687,-0.0000096162,-0.0001282647,-0.0000128399
16.1923847695,-0.0000964157,-0.0000096822,-0.0001269992,-0.0000127131
16.2725450902,-0.0000970597,-0.0000097479,-0.0001257524,-0.0000125882
16.3527054108,-0.0000976977,-0.0000098130,-0.0001245238,-0.0000124651
16.4328657315,-0.0000983270,-0.0000098772,-0.0001233131,-0.0000123438
16.5130260521,-0.0000989450,-0.0000099403,-0.0001221200,-0.0000122242
16.5931863727,-0.0000995490,-0.0000100019,-0.0001209441,-0.0000121064
16.6733466934,-0.0001001365,-0.0000100619,-0.0001197852,-0.0000119903
16.7535070140,-0.0001007051,-0.0000101199,-0.0001186428,-0.0000118758
16.8336673347,-0.0001012526,-0.0000101757,-0.0001175166,-0.0000117630
16.9138276553,-0.0001017766,-0.0000102292,-0.0001164064,-0.0000116517
16.9939879760,-0.0001022751,-0.0000102801,-0.0001153119,-0.0000115421
17.0741482966,-0.0001027461,-0.0000103282,-0.0001142327,-0.0000114340
17.1543086172,-0.0001031877,-0.0000103733,-0.0001131686,-0.0000113273
17.2344689379,-0.0001035984,-0.0000104152,-0.0001121193,-0.0000112222
17.3146292585,-0.0001039764,-0.0000104538,-0.0001110845,-0.0000111186
17.3947895792,-0.0001043204,-0.0000104889,-0.0001100640,-0.0000110163
17.4749498998,-0.0001046291,-0.0000105205,-0.0001090574,-0.0000109155
17.5551102204,-0.0001049014,-0.0000105484,-0.0001080646,-0.0000108160
17.6352705411,-0.0001051361,-0.0000105724,-0.0001070853,-0.0000107179
17.7154308617,-0.0001053326,-0.0000105925,-0.0001061193,-0.0000106211
17.7955911824,-0.0001054900,-0.0000106087,-0.0001051662,-0.0000105257
17.8757515030,-0.0001056077,-0.0000106209,-0.0001042260,-0.0000104315
17.9559118236,-0.0001056855,-0.0000106290,-0.0001032982,-0.0000103386
18.0360721443,-0.0001057228,-0.0000106329,-0.0001023828,-0.0000102469
18.1162324649,-0.0001057196,-0.0000106328,-0.0001014796,-0.0000101564
18.1963927856,-0.0001056758,-0.0000106285,-0.0001005882,-0.0000100671
18.2765531062,-0.0001055914,-0.0000106202,-0.0000997085,-0.0000099790
18.3567134269,-0.0001054667,-0.0000106077,-0.0000988403,-0.0000098920
18.4368737475,-0.0001053019,-0.0000105912,-0.0000979834,-0.0000098062
18.5170340681,-0.0001050974,-0.0000105706,-0.0000971375,-0.0000097215
18.5971943888,-0.0001048537,-0.0000105461,-0.0000963026,-0.0000096379
18.6773547094,-0.0001045714,-0.0000105176,-0.0000954784,-0.0000095553
18.7575150301,-0.0001042511,-0.0000104854,-0.0000946647,-0.0000094738
18.8376753507,-0.0001038935,-0.0000104493,-0.0000938614,-0.0000093934
18.9178356713,-0.0001034996,-0.0000104095,-0.0000930683,-0.0000093139
18.9979959920,-0.0001030700,-0.0000103662,-0.0000922851,-0.0000092355
19.0781563126,-0.0001026058,-0.0000103193,-0.0000915119,-0.0000091580
19.1583166333,-0.0001021080,-0.0000102690,-0.0000907482,-0.0000090816
19.2384769539,-0.0001015774,-0.0000102155,-0.0000899941,-0.0000090060
19.3186372745,-0.0001010153,-0.0000101587,-0.0000892494,-0.0000089315
19.3987975952,-0.0001004227,-0.0000100989,-0.0000885139,-0.0000088578
19.4789579158,-0.0000998006,-0.0000100360,-0.0000877874,-0.0000087850
19.5591182365,-0.0000991503,-0.0000099704,-0.0000870698,-0.0000087132
19.6392785571,-0.0000984729,-0.0000099019,-0.0000863610,-0.0000086422
19.7194388778,-0.0000977696,-0.0000098309,-0.0000856608,-0.0000085721
19.7995991984,-0.0000970414,-0.0000097574,-0.0000849691,-0.0000085028
19.8797595190,-0.0000962897,-0.0000096815,-0.0000842857,-0.0000084344
19.9599198397,-0.0000955155,-0.0000096033,-0.0000836105,-0.0000083668
20.0400801603,-0.0000947201,-0.0000095230,-0.0000829434,-0.0000083000
20.1202404810,-0.0000939046,-0.0000094407,-0.0000822843,-0.0000082340
20.2004008016,-0.0000930702,-0.0000093564,-0.0000816330,-0.0000081688
20.2805611222,-0.0000922180,-0.0000092704,-0.0000809894,-0.0000081043
20.3607214429,-0.0000913491,-0.0000091827,-0.0000803533,-0.0000080406
20.4408817635,-0.0000904646,-0.0000090934,-0.0000797248,-0.0000079777
20.5210420842,-0.0000895657,-0.0000090027,-0.0000791035,-0.0000079155
20.6012024048,-0.0000886533,-0.0000089107,-0.0000784895,-0.0000078540
20.6813627255,-0.0000877286,-0.0000088174,-0.0000778827,-0.0000077932
20.7615230461,-0.0000867926,-0.0000087229,-0.0000772828,-0.0000077332
20.8416833667,-0.0000858462,-0.0000086274,-0.0000766898,-0.0000076738
20.9218436874,-0.0000848905,-0.0000085310,-0.0000761037,-0.0000076151
21.0020040080,-0.0000839263,-0.0000084338,-0.0000755242,-0.0000075571
21.0821643287,-0.0000829546,-0.0000083358,-0.0000749513,-0.0000074997
21.1623246493,-0.0000819764,-0.0000082371,-0.0000743849,-0.0000074430
21.2424849699,-0.0000809923,-0.0000081379,-0.0000738249,-0.0000073870
21.3226452906,-0.0000800034,-0.0000080382,-0.0000732712,-0.0000073315
21.4028056112,-0.0000790104,-0.0000079381,-0.0000727237,-0.0000072767
21.4829659319,-0.0000780140,-0.0000078377,-0.0000721824,-0.0000072225
21.5631262525,-0.0000770152,-0.0000077370,-0.0000716470,-0.0000071689
21.6432865731,-0.0000760145,-0.0000076361,-0.0000711176,-0.0000071159
21.7234468938,-0.0000750127,-0.0000075351,-0.0000705940,-0.0000070635
21.8036072144,-0.0000740104,-0.0000074342,-0.0000700762,-0.0000070116
21.8837675351,-0.0000730084,-0.0000073332,-0.0000695640,-0.0000069604
21.9639278557,-0.0000720073,-0.0000072323,-0.0000690575,-0.0000069097
22.0440881764,-0.0000710076,-0.0000071316,-0.0000685565,-0.0000068595
22.1242484970,-0.0000700099,-0.0000070311,-0.0000680608,-0.0000068099
22.2044088176,-0.0000690149,-0.0000069309,-0.0000675706,-0.0000067608
22.2845691383,-0.0000680230,-0.0000068309,-0.0000670856,-0.0000067122
22.3647294589,-0.0000670347,-0.0000067314,-0.0000666058,-0.0000066642
22.4448897796,-0.0000660507,-0.0000066323,-0.0000661312,-0.0000066167
22.5250501002,-0.0000650713,-0.0000065337,-0.0000656616,-0.0000065697
22.6052104208,-0.0000640969,-0.0000064356,-0.0000651970,-0.0000065232
22.6853707415,-0.0000631282,-0.0000063380,-0.0000647373,-0.0000064772
22.7655310621,-0.0000621653,-0.0000062411,-0.0000642824,-0.0000064316
22.8456913828,-0.0000612089,-0.0000061448,-0.0000638324,-0.0000063866
22.9258517034,-0.0000602592,-0.0000060492,-0.0000633870,-0.0000063420
23.0060120240,-0.0000593167,-0.0000059543,-0.0000629463,-0.0000062979
23.0861723447,-0.0000583816,-0.0000058602,-0.0000625101,-0.0000062542
23.1663326653,-0.0000574544,-0.0000057669,-0.0000620785,-0.0000062110
23.2464929860,-0.0000565354,-0.0000056744,-0.0000616513,-0.0000061682
23.3266533066,-0.0000556249,-0.0000055827,-0.0000612286,-0.0000061259
23.4068136273,-0.0000547232,-0.0000054920,-0.0000608101,-0.0000060840
23.4869739479,-0.0000538306,-0.0000054022,-0.0000603959,-0.0000060426
23.5671342685,-0.0000529474,-0.0000053133,-0.0000599860,-0.0000060015
23.6472945892,-0.0000520738,-0.0000052254,-0.0000595802,-0.0000059609
23.7274549098,-0.0000512102,-0.0000051385,-0.0000591785,-0.0000059207
23.8076152305,-0.0000503568,-0.0000050526,-0.0000587809,-0.0000058809
23.8877755511,-0.0000495139,-0.0000049678,-0.0000583872,-0.0000058415
23.9679358717,-0.0000486816,-0.0000048841,-0.0000579975,-0.0000058025
24.0480961924,-0.0000478602,-0.0000048014,-0.0000576117,-0.0000057639
24.1282565130,-0.0000470500,-0.0000047199,-0.0000572297,-0.0000057257
24.2084168337,-0.0000462511,-0.0000046396,-0.0000568515,-0.0000056878
24.2885771543,-0.0000454639,-0.0000045604,-0.0000564770,-0.0000056503
24.3687374749,-0.0000446884,-0.0000044824,-0.0000561063,-0.0000056132
24.4488977956,-0.0000439248,-0.0000044056,-0.0000557391,-0.0000055765
24.5290581162,-0.0000431735,-0.0000043300,-0.0000553756,-0.0000055401
24.6092184369,-0.0000424345,-0.0000042556,-0.0000550156,-0.0000055040
24.6893787575,-0.0000417081,-0.0000041826,-0.0000546591,-0.0000054684
24.7695390782,-0.0000409945,-0.0000041108,-0.0000543060,-0.0000054330
24.8496993988,-0.0000402937,-0.0000040403,-0.0000539564,-0.0000053980
24.9298597194,-0.0000396061,-0.0000039712,-0.0000536101,-0.0000053634
25.0100200401,-0.0000389317,-0.0000039033,-0.0000532671,-0.0000053290
25.0901803607,-0.0000382707,-0.0000038369,-0.0000529275,-0.0000052950
25.1703406814,-0.0000376233,-0.0000037718,-0.0000525910,-0.0000052614
25.2505010020,-0.0000369897,-0.0000037080,-0.0000522578,-0.0000052280
25.3306613226,-0.0000363699,-0.0000036457,-0.0000519277,-0.0000051950
25.4108216433,-0.0000357642,-0.0000035848,-0.0000516008,-0.0000051623
25.4909819639,-0.0000351728,-0.0000035253,-0.0000512769,-0.0000051298
25.5711422846,-0.0000345956,-0.0000034673,-0.0000509560,-0.0000050977
25.6513026052,-0.0000340330,-0.0000034107,-0.0000506382,-0.0000050659
25.7314629259,-0.0000334849,-0.0000033556,-0.0000503233,-0.0000050344
25.8116232465,-0.0000329516,-0.0000033019,-0.0000500113,-0.0000050032
25.8917835671,-0.0000324332,-0.0000032498,-0.0000497023,-0.0000049723
25.9719438878,-0.0000319299,-0.0000031992,-0.0000493961,-0.0000049416
26.0521042084,-0.0000314416,-0.0000031501,-0.0000490927,-0.0000049112
26.1322645291,-0.0000309686,-0.0000031025,-0.0000487921,-0.0000048812
26.2124248497,-0.0000305110,-0.0000030565,-0.0000484943,-0.0000048513
26.2925851703,-0.0000300688,-0.0000030121,-0.0000481991,-0.0000048218
26.3727454910,-0.0000296422,-0.0000029692,-0.0000479067,-0.0000047925
26.4529058116,-0.0000292313,-0.0000029279,-0.0000476169,-0.0000047635
26.5330661323,-0.0000288361,-0.0000028881,-0.0000473297,-0.0000047348
26.6132264529,-0.0000284568,-0.0000028500,-0.0000470451,-0.0000047063
26.6933867735,-0.0000280934,-0.0000028134,-0.0000467631,-0.0000046781
26.7735470942,-0.0000277460,-0.0000027785,-0.0000464836,-0.0000046501
26.8537074148,-0.0000274146,-0.0000027452,-0.0000462066,-0.0000046224
26.9338677355,-0.0000270994,-0.0000027135,-0.0000459321,-0.0000045949
27.0140280561,-0.0000268003,-0.0000026835,-0.0000456600,-0.0000045677
27.0941883768,-0.0000265174,-0.0000026550,-0.0000453903,-0.0000045407
27.1743486974,-0.0000262508,-0.0000026282,-0.0000451231,-0.0000045140
27.2545090180,-0.0000260003,-0.0000026031,-0.0000448581,-0.0000044875
27.3346693387,-0.0000257662,-0.0000025795,-0.0000445955,-0.0000044612
27.4148296593,-0.0000255483,-0.0000025577,-0.0000443352,-0.0000044351
27.4949899800,-0.0000253466,-0.0000025374,-0.0000440771,-0.0000044093
27.5751503006,-0.0000251611,-0.0000025188,-0.0000438213,-0.0000043837
27.6553106212,-0.0000249918,-0.0000025018,-0.0000435678,-0.0000043583
27.7354709419,-0.0000248386,-0.0000024864,-0.0000433164,-0.0000043332
27.8156312625,-0.0000247015,-0.0000024727,-0.0000430672,-0.0000043082
27.8957915832,-0.0000245803,-0.0000024605,-0.0000428201,-0.0000042835
27.9759519038,-0.0000244750,-0.0000024500,-0.0000425751,-0.0000042590
28.0561122244,-0.0000243855,-0.0000024410,-0.0000423323,-0.0000042347
28.1362725451,-0.0000243115,-0.0000024336,-0.0000420915,-0.0000042106
28.2164328657,-0.0000242531,-0.0000024278,-0.0000418528,-0.0000041867
28.2965931864,-0.0000242100,-0.0000024235,-0.0000416161,-0.0000041630
28.3767535070,-0.0000241820,-0.0000024208,-0.0000413814,-0.0000041395
28.4569138277,-0.0000241689,-0.0000024195,-0.0000411486,-0.0000041162
28.5370741483,-0.0000241705,-0.0000024198,-0.0000409179,-0.0000040932
