# ###########
# [default parameters]
#   dict([('NL', '15'), ('NR', '15'), ('GNL', '1e-4'), ('GNR', '1e-4'), ('GS', '1.'), ('wL', '5.'), ('wR', '3.'), ('lambdaL', '0.05'), ('lambdaR', '0.05'), ('QL', '1e5'), ('QR', '1e5'), ('TOscL', '5.'), ('TOscR', '5.'), ('TelL', '0.'), ('TelR', '0.'), ('muL', '-1e3'), ('muR', '-1e3'), ('ham', 'chargevib')])
# [assignments]
#   dict([('eLu', 'x'), ('eLd', 'x'), ('eRu', 'x'), ('eRd', 'x')])
# [variables]
#   ['x']
# [columns]
#   ['x', 'IL', 'IR', 'IphL', 'IphR', 'nOscL', 'nOscR', 'nElL', 'nElR', 'dotEOscL', 'dotEOscR', 'dotEelL', 'dotEelR', 'eta', 'commL', 'commR']
# ###########
# 
-2.843429e+00 2.939745e-06 2.939745e-06 2.063182e-08 9.030134e-09 5.823822e-01 1.214807e+00 2.939745e-02 2.939745e-02 1.054800e-07 2.701035e-08 -6.214910e-08 -7.034128e-08 -1.334634e-05 9.999921e-01 9.984741e-01
-2.841143e+00 2.944350e-06 2.944350e-06 2.139945e-08 8.017184e-09 5.823976e-01 1.214774e+00 2.944350e-02 2.944350e-02 1.093368e-07 2.397167e-08 -6.252682e-08 -7.078164e-08 -1.449643e-05 9.999921e-01 9.984744e-01
-2.838857e+00 2.948975e-06 2.948975e-06 2.115211e-08 8.715243e-09 5.823926e-01 1.214797e+00 2.948975e-02 2.948975e-02 1.081190e-07 2.606610e-08 -6.293327e-08 -7.125182e-08 -1.391210e-05 9.999921e-01 9.984742e-01
-2.836571e+00 2.953619e-06 2.953619e-06 2.192587e-08 7.729775e-09 5.824081e-01 1.214765e+00 2.953619e-02 2.953619e-02 1.120070e-07 2.310999e-08 -6.336657e-08 -7.175041e-08 -1.504883e-05 9.999921e-01 9.984747e-01
-2.834286e+00 2.958283e-06 2.958283e-06 2.202785e-08 7.880892e-09 5.824101e-01 1.214769e+00 2.958283e-02 2.958283e-02 1.125363e-07 2.356370e-08 -6.382489e-08 -7.227513e-08 -1.503789e-05 9.999921e-01 9.984745e-01
-2.832000e+00 2.962964e-06 2.962964e-06 2.223875e-08 7.866542e-09 5.824143e-01 1.214769e+00 2.962964e-02 2.962964e-02 1.136106e-07 2.352104e-08 -6.430683e-08 -7.282477e-08 -1.520260e-05 9.999921e-01 9.984746e-01
-2.829714e+00 2.967664e-06 2.967664e-06 2.227954e-08 8.150930e-09 5.824151e-01 1.214778e+00 2.967664e-02 2.967664e-02 1.138345e-07 2.437462e-08 -6.481114e-08 -7.339800e-08 -1.507244e-05 9.999921e-01 9.984746e-01
-2.827429e+00 2.972382e-06 2.972382e-06 2.268611e-08 7.840308e-09 5.824232e-01 1.214768e+00 2.972382e-02 2.972382e-02 1.158876e-07 2.344320e-08 -6.533686e-08 -7.399398e-08 -1.555057e-05 9.999921e-01 9.984745e-01
-2.825143e+00 2.977118e-06 2.977118e-06 2.289894e-08 7.866525e-09 5.824275e-01 1.214769e+00 2.977118e-02 2.977118e-02 1.169724e-07 2.352231e-08 -6.588306e-08 -7.461162e-08 -1.569472e-05 9.999921e-01 9.984745e-01
-2.822857e+00 2.981871e-06 2.981871e-06 2.304916e-08 8.010583e-09 5.824305e-01 1.214774e+00 2.981871e-02 2.981871e-02 1.177443e-07 2.395495e-08 -6.644902e-08 -7.525024e-08 -1.572659e-05 9.999921e-01 9.984747e-01
-2.820571e+00 2.986642e-06 2.986642e-06 2.363477e-08 7.442162e-09 5.824422e-01 1.214755e+00 2.986642e-02 2.986642e-02 1.206935e-07 2.225016e-08 -6.703421e-08 -7.590944e-08 -1.648061e-05 9.999921e-01 9.984747e-01
-2.818286e+00 2.991429e-06 2.991429e-06 2.384069e-08 7.519262e-09 5.824463e-01 1.214758e+00 2.991429e-02 2.991429e-02 1.217445e-07 2.248194e-08 -6.763802e-08 -7.658838e-08 -1.659115e-05 9.999921e-01 9.984750e-01
-2.816000e+00 2.996234e-06 2.996234e-06 2.401720e-08 7.657861e-09 5.824498e-01 1.214762e+00 2.996234e-02 2.996234e-02 1.226487e-07 2.289822e-08 -6.826007e-08 -7.728680e-08 -1.664597e-05 9.999921e-01 9.984746e-01
-2.813714e+00 3.001056e-06 3.001056e-06 2.416229e-08 7.861080e-09 5.824527e-01 1.214769e+00 3.001056e-02 3.001056e-02 1.233961e-07 2.350836e-08 -6.890005e-08 -7.800438e-08 -1.664209e-05 9.999921e-01 9.984746e-01
-2.811429e+00 3.005895e-06 3.005895e-06 2.467125e-08 7.470049e-09 5.824629e-01 1.214756e+00 3.005895e-02 3.005895e-02 1.259631e-07 2.233574e-08 -6.955779e-08 -7.874104e-08 -1.723735e-05 9.999921e-01 9.984750e-01
-2.809143e+00 3.010751e-06 3.010751e-06 2.510298e-08 7.219708e-09 5.824715e-01 1.214748e+00 3.010751e-02 3.010751e-02 1.281442e-07 2.158519e-08 -7.023299e-08 -7.949641e-08 -1.769642e-05 9.999921e-01 9.984749e-01
-2.806857e+00 3.015625e-06 3.015625e-06 2.500807e-08 7.858854e-09 5.824696e-01 1.214769e+00 3.015625e-02 3.015625e-02 1.276925e-07 2.350310e-08 -7.092544e-08 -8.027014e-08 -1.727492e-05 9.999921e-01 9.984748e-01
-2.804571e+00 3.020515e-06 3.020515e-06 2.565319e-08 7.276654e-09 5.824825e-01 1.214750e+00 3.020515e-02 3.020515e-02 1.309411e-07 2.175695e-08 -7.163532e-08 -8.106276e-08 -1.807377e-05 9.999920e-01 9.984750e-01
-2.802286e+00 3.025422e-06 3.025422e-06 2.568565e-08 7.727215e-09 5.824831e-01 1.214764e+00 3.025422e-02 3.025422e-02 1.311268e-07 2.310909e-08 -7.236229e-08 -8.187359e-08 -1.785167e-05 9.999920e-01 9.984749e-01
-2.800000e+00 3.030347e-06 3.030347e-06 2.608075e-08 7.585284e-09 5.824910e-01 1.214760e+00 3.030347e-02 3.030347e-02 1.331260e-07 2.268373e-08 -7.310658e-08 -8.270312e-08 -1.822270e-05 9.999920e-01 9.984750e-01
-2.797714e+00 3.035289e-06 3.035289e-06 2.569206e-08 8.761336e-09 5.824832e-01 1.214798e+00 3.035289e-02 3.035289e-02 1.312065e-07 2.621233e-08 -7.386795e-08 -8.355083e-08 -1.729557e-05 9.999920e-01 9.984745e-01
-2.795429e+00 3.040248e-06 3.040248e-06 2.685647e-08 7.361196e-09 5.825065e-01 1.214752e+00 3.040248e-02 3.040248e-02 1.370528e-07 2.201230e-08 -7.464707e-08 -8.441803e-08 -1.891959e-05 9.999920e-01 9.984747e-01
-2.793143e+00 3.045225e-06 3.045225e-06 2.709095e-08 7.522703e-09 5.825112e-01 1.214757e+00 3.045225e-02 3.045225e-02 1.382497e-07 2.249722e-08 -7.544343e-08 -8.530354e-08 -1.900558e-05 9.999920e-01 9.984748e-01
-2.790857e+00 3.050219e-06 3.050219e-06 2.732946e-08 7.689577e-09 5.825160e-01 1.214763e+00 3.050219e-02 3.050219e-02 1.394672e-07 2.299823e-08 -7.625739e-08 -8.620801e-08 -1.909190e-05 9.999920e-01 9.984748e-01
-2.788571e+00 3.055231e-06 3.055231e-06 2.787254e-08 7.361125e-09 5.825268e-01 1.214752e+00 3.055231e-02 3.055231e-02 1.422078e-07 2.201324e-08 -7.708922e-08 -8.713179e-08 -1.967028e-05 9.999920e-01 9.984748e-01
-2.786286e+00 3.060261e-06 3.060261e-06 2.794919e-08 7.822259e-09 5.825283e-01 1.214767e+00 3.060261e-02 3.060261e-02 1.426165e-07 2.339701e-08 -7.793889e-08 -8.807467e-08 -1.947866e-05 9.999920e-01 9.984749e-01
-2.784000e+00 3.065309e-06 3.065309e-06 2.858948e-08 7.356652e-09 5.825411e-01 1.214752e+00 3.065309e-02 3.065309e-02 1.458439e-07 2.200051e-08 -7.880692e-08 -8.903747e-08 -2.020080e-05 9.999920e-01 9.984750e-01
-2.781714e+00 3.070374e-06 3.070374e-06 2.871589e-08 7.760038e-09 5.825437e-01 1.214765e+00 3.070374e-02 3.070374e-02 1.465021e-07 2.321100e-08 -7.969324e-08 -9.001985e-08 -2.007754e-05 9.999920e-01 9.984745e-01
-2.779429e+00 3.075458e-06 3.075458e-06 2.949435e-08 7.089718e-09 5.825592e-01 1.214744e+00 3.075458e-02 3.075458e-02 1.504209e-07 2.120033e-08 -8.059849e-08 -9.102277e-08 -2.100835e-05 9.999920e-01 9.984754e-01
-2.777143e+00 3.080561e-06 3.080561e-06 2.906792e-08 8.440240e-09 5.825507e-01 1.214787e+00 3.080561e-02 3.080561e-02 1.483156e-07 2.525220e-08 -8.152236e-08 -9.204545e-08 -1.997419e-05 9.999920e-01 9.984745e-01
-2.774857e+00 3.085682e-06 3.085682e-06 2.994124e-08 7.638187e-09 5.825681e-01 1.214761e+00 3.085682e-02 3.085682e-02 1.527094e-07 2.284629e-08 -8.246598e-08 -9.308974e-08 -2.104286e-05 9.999920e-01 9.984748e-01
-2.772571e+00 3.090821e-06 3.090821e-06 3.034192e-08 7.637208e-09 5.825761e-01 1.214761e+00 3.090821e-02 3.090821e-02 1.547404e-07 2.284360e-08 -8.342912e-08 -9.415491e-08 -2.133686e-05 9.999920e-01 9.984749e-01
-2.770286e+00 3.095980e-06 3.095980e-06 3.089705e-08 7.392636e-09 5.825872e-01 1.214753e+00 3.095980e-02 3.095980e-02 1.575440e-07 2.211010e-08 -8.441233e-08 -9.524175e-08 -2.187254e-05 9.999920e-01 9.984747e-01
-2.768000e+00 3.101157e-06 3.101157e-06 3.124602e-08 7.505597e-09 5.825942e-01 1.214757e+00 3.101157e-02 3.101157e-02 1.593171e-07 2.244919e-08 -8.541589e-08 -9.635043e-08 -2.206723e-05 9.999920e-01 9.984751e-01
-2.765714e+00 3.106354e-06 3.106354e-06 3.174667e-08 7.380100e-09 5.826042e-01 1.214752e+00 3.106354e-02 3.106354e-02 1.618490e-07 2.207288e-08 -8.644031e-08 -9.748161e-08 -2.249842e-05 9.999920e-01 9.984750e-01
-2.763429e+00 3.111571e-06 3.111571e-06 3.190158e-08 7.845278e-09 5.826073e-01 1.214768e+00 3.111571e-02 3.111571e-02 1.626527e-07 2.346858e-08 -8.748584e-08 -9.863541e-08 -2.236557e-05 9.999920e-01 9.984747e-01
-2.761143e+00 3.116807e-06 3.116807e-06 3.230017e-08 7.919295e-09 5.826153e-01 1.214770e+00 3.116807e-02 3.116807e-02 1.646751e-07 2.369077e-08 -8.855314e-08 -9.981270e-08 -2.261678e-05 9.999920e-01 9.984745e-01
-2.758857e+00 3.122063e-06 3.122063e-06 3.261901e-08 8.141409e-09 5.826216e-01 1.214777e+00 3.122063e-02 3.122063e-02 1.662991e-07 2.435722e-08 -8.964256e-08 -1.010137e-07 -2.273206e-05 9.999920e-01 9.984747e-01
-2.756571e+00 3.127340e-06 3.127340e-06 3.352159e-08 7.406366e-09 5.826397e-01 1.214753e+00 3.127340e-02 3.127340e-02 1.708422e-07 2.215217e-08 -9.075485e-08 -1.022396e-07 -2.377261e-05 9.999920e-01 9.984749e-01
-2.754286e+00 3.132637e-06 3.132637e-06 3.414195e-08 7.157476e-09 5.826521e-01 1.214745e+00 3.132637e-02 3.132637e-02 1.739747e-07 2.140556e-08 -9.189018e-08 -1.034900e-07 -2.435155e-05 9.999920e-01 9.984752e-01
-2.752000e+00 3.137954e-06 3.137954e-06 3.405248e-08 8.107612e-09 5.826503e-01 1.214776e+00 3.137954e-02 3.137954e-02 1.735583e-07 2.425601e-08 -9.304889e-08 -1.047655e-07 -2.378975e-05 9.999920e-01 9.984745e-01
-2.749714e+00 3.143293e-06 3.143293e-06 3.468688e-08 7.868186e-09 5.826629e-01 1.214768e+00 3.143293e-02 3.143293e-02 1.767618e-07 2.353774e-08 -9.423214e-08 -1.060675e-07 -2.437318e-05 9.999920e-01 9.984743e-01
-2.747429e+00 3.148653e-06 3.148653e-06 3.464743e-08 8.768605e-09 5.826621e-01 1.214798e+00 3.148653e-02 3.148653e-02 1.765965e-07 2.623899e-08 -9.543991e-08 -1.073956e-07 -2.387648e-05 9.999920e-01 9.984749e-01
-2.745143e+00 3.154034e-06 3.154034e-06 3.489746e-08 9.204090e-09 5.826671e-01 1.214812e+00 3.154034e-02 3.154034e-02 1.778790e-07 2.754540e-08 -9.667321e-08 -1.087512e-07 -2.383196e-05 9.999920e-01 9.984741e-01
-2.742857e+00 3.159437e-06 3.159437e-06 3.603711e-08 8.175119e-09 5.826899e-01 1.214778e+00 3.159437e-02 3.159437e-02 1.836100e-07 2.445839e-08 -9.793298e-08 -1.101355e-07 -2.518671e-05 9.999920e-01 9.984745e-01
-2.740571e+00 3.164863e-06 3.164863e-06 3.692874e-08 7.577702e-09 5.827077e-01 1.214758e+00 3.164863e-02 3.164863e-02 1.881015e-07 2.266603e-08 -9.921934e-08 -1.115482e-07 -2.613628e-05 9.999920e-01 9.984748e-01
-2.738286e+00 3.170310e-06 3.170310e-06 3.721741e-08 8.003736e-09 5.827135e-01 1.214772e+00 3.170310e-02 3.170310e-02 1.895785e-07 2.394399e-08 -1.005328e-07 -1.129897e-07 -2.612277e-05 9.999920e-01 9.984743e-01
-2.736000e+00 3.175781e-06 3.175781e-06 3.748399e-08 8.485806e-09 5.827188e-01 1.214788e+00 3.175781e-02 3.175781e-02 1.909456e-07 2.539003e-08 -1.018743e-07 -1.144614e-07 -2.606534e-05 9.999920e-01 9.984745e-01
-2.733714e+00 3.181274e-06 3.181274e-06 3.814200e-08 8.335409e-09 5.827320e-01 1.214783e+00 3.181274e-02 3.181274e-02 1.942704e-07 2.493863e-08 -1.032448e-07 -1.159642e-07 -2.661383e-05 9.999920e-01 9.984744e-01
-2.731429e+00 3.186791e-06 3.186791e-06 3.861356e-08 8.515947e-09 5.827414e-01 1.214789e+00 3.186791e-02 3.186791e-02 1.966634e-07 2.548000e-08 -1.046448e-07 -1.174986e-07 -2.685827e-05 9.999920e-01 9.984742e-01
-2.729143e+00 3.192332e-06 3.192332e-06 3.934797e-08 8.279308e-09 5.827560e-01 1.214781e+00 3.192332e-02 3.192332e-02 2.003711e-07 2.476980e-08 -1.060752e-07 -1.190657e-07 -2.750361e-05 9.999920e-01 9.984745e-01
-2.726857e+00 3.197896e-06 3.197896e-06 3.993328e-08 8.312466e-09 5.827677e-01 1.214783e+00 3.197896e-02 3.197896e-02 2.033338e-07 2.486896e-08 -1.075368e-07 -1.206660e-07 -2.790348e-05 9.999920e-01 9.984747e-01
-2.724571e+00 3.203485e-06 3.203485e-06 3.767126e-08 1.311173e-08 5.827225e-01 1.214941e+00 3.203485e-02 3.203485e-02 1.920603e-07 3.926645e-08 -1.090288e-07 -1.222980e-07 -2.384807e-05 9.999920e-01 9.984736e-01
-2.722286e+00 3.209100e-06 3.209100e-06 4.125371e-08 8.195563e-09 5.827941e-01 1.214779e+00 3.209100e-02 3.209100e-02 2.100099e-07 2.451749e-08 -1.105570e-07 -1.239704e-07 -2.890101e-05 9.999920e-01 9.984749e-01
-2.720000e+00 3.214739e-06 3.214739e-06 4.172134e-08 8.492407e-09 5.828035e-01 1.214788e+00 3.214739e-02 3.214739e-02 2.123859e-07 2.540758e-08 -1.121172e-07 -1.256762e-07 -2.908141e-05 9.999920e-01 9.984743e-01
-2.717714e+00 3.220404e-06 3.220404e-06 4.255233e-08 8.207654e-09 5.828201e-01 1.214779e+00 3.220404e-02 3.220404e-02 2.165791e-07 2.455283e-08 -1.137125e-07 -1.274195e-07 -2.981401e-05 9.999920e-01 9.984744e-01
-2.715429e+00 3.226095e-06 3.226095e-06 4.134632e-08 1.134131e-08 5.827959e-01 1.214882e+00 3.226095e-02 3.226095e-02 2.105879e-07 3.395333e-08 -1.153422e-07 -1.291990e-07 -2.737591e-05 9.999920e-01 9.984737e-01
-2.713143e+00 3.231814e-06 3.231814e-06 4.384683e-08 8.324531e-09 5.828459e-01 1.214782e+00 3.231814e-02 3.231814e-02 2.231301e-07 2.490236e-08 -1.170110e-07 -1.310214e-07 -3.066818e-05 9.999920e-01 9.984739e-01
-2.710857e+00 3.237558e-06 3.237558e-06 4.397335e-08 9.289059e-09 5.828484e-01 1.214814e+00 3.237558e-02 3.237558e-02 2.238027e-07 2.779533e-08 -1.187162e-07 -1.328818e-07 -3.027087e-05 9.999920e-01 9.984741e-01
-2.708571e+00 3.243331e-06 3.243331e-06 4.471603e-08 9.253650e-09 5.828633e-01 1.214814e+00 3.243331e-02 3.243331e-02 2.275568e-07 2.768842e-08 -1.204608e-07 -1.347844e-07 -3.081220e-05 9.999920e-01 9.984746e-01
-2.706286e+00 3.249132e-06 3.249132e-06 4.551025e-08 9.159790e-09 5.828792e-01 1.214809e+00 3.249132e-02 3.249132e-02 2.315692e-07 2.740611e-08 -1.222455e-07 -1.367298e-07 -3.141810e-05 9.999920e-01 9.984736e-01
-2.704000e+00 3.254961e-06 3.254961e-06 4.663420e-08 8.544809e-09 5.829016e-01 1.214790e+00 3.254961e-02 3.254961e-02 2.372309e-07 2.556038e-08 -1.240717e-07 -1.387196e-07 -3.251506e-05 9.999920e-01 9.984745e-01
-2.701714e+00 3.260819e-06 3.260819e-06 4.730272e-08 8.717718e-09 5.829150e-01 1.214795e+00 3.260819e-02 3.260819e-02 2.406161e-07 2.607826e-08 -1.259401e-07 -1.407542e-07 -3.289630e-05 9.999920e-01 9.984740e-01
-2.699429e+00 3.266707e-06 3.266707e-06 4.749114e-08 9.720465e-09 5.829187e-01 1.214828e+00 3.266707e-02 3.266707e-02 2.416014e-07 2.908562e-08 -1.278521e-07 -1.428349e-07 -3.252752e-05 9.999920e-01 9.984737e-01
-2.697143e+00 3.272625e-06 3.272625e-06 4.930053e-08 8.053440e-09 5.829549e-01 1.214773e+00 3.272625e-02 3.272625e-02 2.506923e-07 2.408356e-08 -1.298103e-07 -1.449655e-07 -3.462185e-05 9.999920e-01 9.984744e-01
-2.694857e+00 3.278574e-06 3.278574e-06 4.983211e-08 8.547169e-09 5.829655e-01 1.214789e+00 3.278574e-02 3.278574e-02 2.533947e-07 2.556373e-08 -1.318142e-07 -1.471442e-07 -3.474544e-05 9.999920e-01 9.984738e-01
-2.692571e+00 3.284555e-06 3.284555e-06 5.110800e-08 7.833638e-09 5.829910e-01 1.214766e+00 3.284555e-02 3.284555e-02 2.598195e-07 2.342203e-08 -1.338667e-07 -1.493748e-07 -3.598622e-05 9.999920e-01 9.984745e-01
-2.690286e+00 3.290567e-06 3.290567e-06 5.110902e-08 9.277933e-09 5.829910e-01 1.214814e+00 3.290567e-02 3.290567e-02 2.598705e-07 2.775377e-08 -1.359677e-07 -1.516565e-07 -3.527002e-05 9.999920e-01 9.984742e-01
-2.688000e+00 3.296611e-06 3.296611e-06 4.873998e-08 1.470564e-08 5.829436e-01 1.214993e+00 3.296611e-02 3.296611e-02 2.480719e-07 4.403574e-08 -1.381179e-07 -1.539898e-07 -3.094635e-05 9.999920e-01 9.984728e-01
-2.685714e+00 3.302691e-06 3.302691e-06 5.186876e-08 1.100990e-08 5.830062e-01 1.214870e+00 3.302691e-02 3.302691e-02 2.637634e-07 3.294715e-08 -1.403251e-07 -1.563854e-07 -3.494366e-05 9.999920e-01 9.984734e-01
-2.683429e+00 3.308804e-06 3.308804e-06 5.398823e-08 9.032883e-09 5.830485e-01 1.214805e+00 3.308804e-02 3.308804e-02 2.744090e-07 2.701469e-08 -1.425860e-07 -1.588376e-07 -3.738425e-05 9.999920e-01 9.984741e-01
-2.681143e+00 3.314952e-06 3.314952e-06 5.488920e-08 9.124236e-09 5.830665e-01 1.214807e+00 3.314952e-02 3.314952e-02 2.789628e-07 2.728728e-08 -1.449021e-07 -1.613480e-07 -3.796067e-05 9.999920e-01 9.984734e-01
-2.678857e+00 3.321135e-06 3.321135e-06 5.570059e-08 9.404447e-09 5.830828e-01 1.214817e+00 3.321135e-02 3.321135e-02 2.830696e-07 2.812636e-08 -1.472762e-07 -1.639198e-07 -3.838194e-05 9.999920e-01 9.984734e-01
-2.676571e+00 3.327355e-06 3.327355e-06 5.751788e-08 8.049774e-09 5.831191e-01 1.214773e+00 3.327355e-02 3.327355e-02 2.922067e-07 2.406068e-08 -1.497110e-07 -1.665563e-07 -4.029417e-05 9.999920e-01 9.984744e-01
-2.674286e+00 3.333612e-06 3.333612e-06 5.791694e-08 9.100072e-09 5.831270e-01 1.214806e+00 3.333612e-02 3.333612e-02 2.942534e-07 2.720985e-08 -1.522066e-07 -1.692567e-07 -4.005319e-05 9.999920e-01 9.984732e-01
-2.672000e+00 3.339907e-06 3.339907e-06 5.802555e-08 1.067792e-08 5.831292e-01 1.214859e+00 3.339907e-02 3.339907e-02 2.948487e-07 3.194159e-08 -1.547658e-07 -1.720245e-07 -3.935845e-05 9.999920e-01 9.984733e-01
-2.669714e+00 3.346242e-06 3.346242e-06 5.907687e-08 1.073043e-08 5.831502e-01 1.214860e+00 3.346242e-02 3.346242e-02 3.001585e-07 3.209719e-08 -1.573921e-07 -1.748636e-07 -4.005409e-05 9.999920e-01 9.984730e-01
-2.667429e+00 3.352617e-06 3.352617e-06 6.120984e-08 9.027731e-09 5.831928e-01 1.214804e+00 3.352617e-02 3.352617e-02 3.108775e-07 2.698702e-08 -1.600880e-07 -1.777766e-07 -4.233864e-05 9.999920e-01 9.984738e-01
-2.665143e+00 3.359032e-06 3.359032e-06 6.164397e-08 1.020341e-08 5.832015e-01 1.214843e+00 3.359032e-02 3.359032e-02 3.131031e-07 3.051193e-08 -1.628529e-07 -1.807621e-07 -4.206438e-05 9.999920e-01 9.984733e-01
-2.662857e+00 3.365490e-06 3.365490e-06 6.307449e-08 9.769215e-09 5.832301e-01 1.214828e+00 3.365490e-02 3.365490e-02 3.203116e-07 2.920707e-08 -1.656922e-07 -1.838265e-07 -4.324847e-05 9.999920e-01 9.984734e-01
-2.660571e+00 3.371991e-06 3.371991e-06 6.470099e-08 9.060274e-09 5.832626e-01 1.214805e+00 3.371991e-02 3.371991e-02 3.285011e-07 2.707785e-08 -1.686076e-07 -1.869713e-07 -4.469514e-05 9.999919e-01 9.984738e-01
-2.658286e+00 3.378535e-06 3.378535e-06 6.496007e-08 1.068279e-08 5.832678e-01 1.214859e+00 3.378535e-02 3.378535e-02 3.298543e-07 3.194292e-08 -1.716000e-07 -1.901972e-07 -4.408884e-05 9.999919e-01 9.984734e-01
-2.656000e+00 3.385125e-06 3.385125e-06 6.632349e-08 1.052110e-08 5.832950e-01 1.214853e+00 3.385125e-02 3.385125e-02 3.367303e-07 3.145520e-08 -1.746750e-07 -1.935105e-07 -4.509066e-05 9.999919e-01 9.984732e-01
-2.653714e+00 3.391762e-06 3.391762e-06 6.733336e-08 1.100582e-08 5.833152e-01 1.214869e+00 3.391762e-02 3.391762e-02 3.418395e-07 3.290658e-08 -1.778339e-07 -1.969122e-07 -4.554166e-05 9.999919e-01 9.984728e-01
-2.651429e+00 3.398448e-06 3.398448e-06 6.994434e-08 8.882973e-09 5.833674e-01 1.214800e+00 3.398448e-02 3.398448e-02 3.549555e-07 2.653510e-08 -1.810821e-07 -2.004085e-07 -4.831918e-05 9.999919e-01 9.984743e-01
-2.649143e+00 3.405180e-06 3.405180e-06 6.914635e-08 1.250040e-08 5.833514e-01 1.214917e+00 3.405180e-02 3.405180e-02 3.510275e-07 3.738436e-08 -1.844168e-07 -2.039950e-07 -4.605382e-05 9.999919e-01 9.984720e-01
-2.646857e+00 3.411965e-06 3.411965e-06 7.111584e-08 1.157187e-08 5.833907e-01 1.214887e+00 3.411965e-02 3.411965e-02 3.609381e-07 3.459553e-08 -1.878488e-07 -2.076848e-07 -4.782325e-05 9.999919e-01 9.984725e-01
-2.644571e+00 3.418802e-06 3.418802e-06 7.319071e-08 1.053420e-08 5.834322e-01 1.214853e+00 3.418802e-02 3.418802e-02 3.713768e-07 3.147910e-08 -1.913783e-07 -2.114775e-07 -4.971006e-05 9.999919e-01 9.984727e-01
-2.642286e+00 3.425692e-06 3.425692e-06 7.448086e-08 1.087254e-08 5.834580e-01 1.214863e+00 3.425692e-02 3.425692e-02 3.778930e-07 3.249057e-08 -1.950081e-07 -2.153754e-07 -5.041353e-05 9.999919e-01 9.984722e-01
-2.640000e+00 3.432637e-06 3.432637e-06 7.608123e-08 1.076566e-08 5.834900e-01 1.214860e+00 3.432637e-02 3.432637e-02 3.859615e-07 3.216617e-08 -1.987433e-07 -2.193844e-07 -5.153405e-05 9.999919e-01 9.984729e-01
-2.637714e+00 3.439638e-06 3.439638e-06 7.659814e-08 1.253769e-08 5.835003e-01 1.214919e+00 3.439638e-02 3.439638e-02 3.886139e-07 3.747836e-08 -2.025861e-07 -2.235061e-07 -5.104251e-05 9.999919e-01 9.984722e-01
-2.635429e+00 3.446699e-06 3.446699e-06 7.924877e-08 1.083282e-08 5.835533e-01 1.214862e+00 3.446699e-02 3.446699e-02 4.019362e-07 3.235958e-08 -2.065451e-07 -2.277507e-07 -5.361313e-05 9.999919e-01 9.984729e-01
-2.633143e+00 3.453819e-06 3.453819e-06 7.960818e-08 1.302439e-08 5.835604e-01 1.214934e+00 3.453819e-02 3.453819e-02 4.038036e-07 3.892998e-08 -2.106188e-07 -2.321149e-07 -5.282177e-05 9.999919e-01 9.984717e-01
-2.630857e+00 3.461002e-06 3.461002e-06 8.159192e-08 1.259377e-08 5.836001e-01 1.214920e+00 3.461002e-02 3.461002e-02 4.137941e-07 3.763353e-08 -2.148171e-07 -2.366106e-07 -5.434273e-05 9.999919e-01 9.984721e-01
-2.628571e+00 3.468249e-06 3.468249e-06 8.371057e-08 1.202508e-08 5.836424e-01 1.214901e+00 3.468249e-02 3.468249e-02 4.244605e-07 3.592264e-08 -2.191429e-07 -2.412402e-07 -5.601356e-05 9.999919e-01 9.984724e-01
-2.626286e+00 3.475562e-06 3.475562e-06 8.660346e-08 1.025702e-08 5.837002e-01 1.214843e+00 3.475562e-02 3.475562e-02 4.389996e-07 3.061339e-08 -2.236025e-07 -2.460104e-07 -5.875109e-05 9.999919e-01 9.984726e-01
-2.624000e+00 3.482942e-06 3.482942e-06 8.516571e-08 1.579549e-08 5.836714e-01 1.215025e+00 3.482942e-02 3.482942e-02 4.318865e-07 4.722361e-08 -2.281934e-07 -2.509168e-07 -5.522098e-05 9.999919e-01 9.984709e-01
-2.621714e+00 3.490396e-06 3.490396e-06 9.029651e-08 1.049169e-08 5.837740e-01 1.214850e+00 3.490396e-02 3.490396e-02 4.576181e-07 3.130656e-08 -2.329380e-07 -2.559867e-07 -6.106923e-05 9.999919e-01 9.984724e-01
-2.619429e+00 3.497922e-06 3.497922e-06 9.253225e-08 1.011132e-08 5.838187e-01 1.214838e+00 3.497922e-02 3.497922e-02 4.688758e-07 3.015957e-08 -2.378278e-07 -2.612076e-07 -6.271099e-05 9.999919e-01 9.984734e-01
-2.617143e+00 3.505520e-06 3.505520e-06 9.125985e-08 1.567947e-08 5.837932e-01 1.215021e+00 3.505520e-02 3.505520e-02 4.625941e-07 4.685797e-08 -2.428676e-07 -2.665844e-07 -5.929735e-05 9.999919e-01 9.984706e-01
-2.614857e+00 3.513201e-06 3.513201e-06 9.570560e-08 1.183497e-08 5.838821e-01 1.214895e+00 3.513201e-02 3.513201e-02 4.849050e-07 3.531793e-08 -2.480796e-07 -2.721434e-07 -6.398538e-05 9.999919e-01 9.984725e-01
-2.612571e+00 3.520960e-06 3.520960e-06 9.503519e-08 1.662603e-08 5.838686e-01 1.215052e+00 3.520960e-02 3.520960e-02 4.816365e-07 4.968440e-08 -2.534522e-07 -2.778687e-07 -6.134010e-05 9.999919e-01 9.984706e-01
