# ###########
# [default parameters]
#   dict([('NL', '15'), ('NR', '15'), ('GNL', '1e-4'), ('GNR', '1e-4'), ('GS', '1.'), ('wL', '5.'), ('wR', '3.'), ('lambdaL', '0.2'), ('lambdaR', '0.2'), ('QL', '1e5'), ('QR', '1e5'), ('TOscL', '5.'), ('TOscR', '5.'), ('TelL', '0.'), ('TelR', '0.'), ('muL', '-1e3'), ('muR', '-1e3'), ('ham', 'chargevib')])
# [assignments]
#   dict([('eLu', 'x'), ('eLd', 'x'), ('eRu', 'x'), ('eRd', 'x')])
# [variables]
#   ['x']
# [columns]
#   ['x', 'IL', 'IR', 'IphL', 'IphR', 'nOscL', 'nOscR', 'nElL', 'nElR', 'dotEOscL', 'dotEOscR', 'dotEelL', 'dotEelR', 'eta', 'commL', 'commR']
# ###########
# 
-3.926857e+00 4.950735e-05 4.950735e-05 5.084156e-05 6.080277e-05 1.507330e+00 2.959528e+00 4.950735e-01 4.950735e-01 2.311862e-04 1.593346e-04 -1.950107e-04 -1.955101e-04 -7.256662e-04 9.998296e-01 9.761591e-01
-3.924571e+00 4.766573e-05 4.766573e-05 3.959972e-05 4.351386e-05 1.469192e+00 2.902569e+00 4.766573e-01 4.766573e-01 2.216227e-04 1.541122e-04 -1.876277e-04 -1.881072e-04 -7.081666e-04 9.998219e-01 9.768942e-01
-3.922286e+00 3.122710e-05 3.122710e-05 2.415815e-05 2.513645e-05 1.157020e+00 2.291583e+00 3.122710e-01 3.122710e-01 1.436230e-04 9.821197e-05 -1.207620e-04 -1.210730e-04 -7.271098e-04 9.998809e-01 9.856589e-01
-3.920000e+00 1.891933e-05 1.891933e-05 1.395785e-05 1.550582e-05 9.119013e-01 1.862424e+00 1.891933e-01 1.891933e-01 8.238814e-05 5.910169e-05 -7.065286e-05 -7.083696e-05 -6.154142e-04 9.999348e-01 9.905136e-01
-3.917714e+00 1.219259e-05 1.219259e-05 9.043806e-06 9.318300e-06 7.899923e-01 1.594893e+00 1.219259e-01 1.219259e-01 5.194082e-05 3.467164e-05 -4.324830e-05 -4.336416e-05 -7.081835e-04 9.999580e-01 9.939769e-01
-3.915429e+00 8.572642e-06 8.572642e-06 6.038181e-06 6.418391e-06 7.181540e-01 1.467735e+00 8.572642e-02 8.572642e-02 3.399915e-05 2.306183e-05 -2.849115e-05 -2.856983e-05 -6.379201e-04 9.999713e-01 9.956358e-01
-3.913143e+00 6.484765e-06 6.484765e-06 4.201751e-06 4.792881e-06 6.753791e-01 1.397784e+00 6.484765e-02 6.484765e-02 2.331699e-05 1.668674e-05 -1.997328e-05 -2.003045e-05 -5.112181e-04 9.999773e-01 9.964526e-01
-3.910857e+00 5.193759e-06 5.193759e-06 3.167364e-06 3.547722e-06 6.513613e-01 1.347829e+00 5.193759e-02 5.193759e-02 1.732019e-05 1.212713e-05 -1.470163e-05 -1.474569e-05 -4.999323e-04 9.999819e-01 9.970930e-01
-3.908571e+00 4.348430e-06 4.348430e-06 2.498743e-06 2.677102e-06 6.360369e-01 1.313840e+00 4.348430e-02 4.348430e-02 1.349457e-05 9.033007e-06 -1.124604e-05 -1.128154e-05 -5.130080e-04 9.999843e-01 9.974546e-01
-3.906286e+00 3.768834e-06 3.768834e-06 2.013474e-06 2.100795e-06 6.251238e-01 1.291533e+00 3.768834e-02 3.768834e-02 1.077041e-05 7.006282e-06 -8.873537e-06 -8.903156e-06 -4.993756e-04 9.999853e-01 9.976584e-01
-3.904000e+00 3.358395e-06 3.358395e-06 1.632937e-06 1.739639e-06 6.167345e-01 1.277586e+00 3.358395e-02 3.358395e-02 8.675930e-06 5.730938e-06 -7.190721e-06 -7.216146e-06 -4.384524e-04 9.999874e-01 9.978638e-01
-3.901714e+00 3.054530e-06 3.054530e-06 1.380075e-06 1.414163e-06 6.111503e-01 1.265399e+00 3.054530e-02 3.054530e-02 7.282264e-06 4.625013e-06 -5.942456e-06 -5.964821e-06 -4.349688e-04 9.999882e-01 9.979639e-01
-3.899429e+00 2.824865e-06 2.824865e-06 1.133249e-06 1.254292e-06 6.058467e-01 1.259140e+00 2.824865e-02 2.824865e-02 5.958270e-06 4.055379e-06 -4.996828e-06 -5.016821e-06 -3.368111e-04 9.999889e-01 9.980351e-01
-3.897143e+00 2.647280e-06 2.647280e-06 9.641534e-07 1.089615e-06 6.022018e-01 1.252998e+00 2.647280e-02 2.647280e-02 5.048567e-06 3.496957e-06 -4.263665e-06 -4.281859e-06 -2.930573e-04 9.999894e-01 9.980974e-01
-3.894857e+00 2.507006e-06 2.507006e-06 8.506348e-07 9.225147e-07 5.997378e-01 1.246967e+00 2.507006e-02 2.507006e-02 4.433875e-06 2.948388e-06 -3.682731e-06 -3.699532e-06 -2.962671e-04 9.999898e-01 9.981591e-01
-3.892571e+00 2.394765e-06 2.394765e-06 7.366391e-07 8.246329e-07 5.973128e-01 1.243368e+00 2.394765e-02 2.394765e-02 3.828693e-06 2.619380e-06 -3.216205e-06 -3.231869e-06 -2.524910e-04 9.999901e-01 9.982127e-01
-3.890286e+00 2.303502e-06 2.303502e-06 6.472547e-07 7.373114e-07 5.954140e-01 1.240175e+00 2.303502e-02 2.303502e-02 3.354937e-06 2.330427e-06 -2.835308e-06 -2.850057e-06 -2.223808e-04 9.999904e-01 9.982340e-01
-3.888000e+00 2.228357e-06 2.228357e-06 5.809700e-07 6.513827e-07 5.940019e-01 1.237099e+00 2.228357e-02 2.228357e-02 3.002721e-06 2.051700e-06 -2.520207e-06 -2.534214e-06 -2.133905e-04 9.999906e-01 9.982560e-01
-3.885714e+00 2.165940e-06 2.165940e-06 5.196002e-07 5.889695e-07 5.927065e-01 1.234844e+00 2.165940e-02 2.165940e-02 2.679546e-06 1.847997e-06 -2.257078e-06 -2.270465e-06 -1.919604e-04 9.999907e-01 9.982680e-01
-3.883429e+00 2.113562e-06 2.113562e-06 4.688483e-07 5.340011e-07 5.916370e-01 1.232897e+00 2.113562e-02 2.113562e-02 2.412797e-06 1.669970e-06 -2.034948e-06 -2.047819e-06 -1.757285e-04 9.999909e-01 9.982974e-01
-3.881143e+00 2.069186e-06 2.069186e-06 4.374756e-07 4.668636e-07 5.909655e-01 1.230557e+00 2.069186e-02 2.069186e-02 2.245472e-06 1.457970e-06 -1.845495e-06 -1.857947e-06 -1.902927e-04 9.999910e-01 9.983137e-01
-3.878857e+00 2.031414e-06 2.031414e-06 3.882976e-07 4.460916e-07 5.899460e-01 1.229785e+00 2.031414e-02 2.031414e-02 1.991078e-06 1.387036e-06 -1.683022e-06 -1.695092e-06 -1.486754e-04 9.999911e-01 9.983297e-01
-3.876571e+00 1.998970e-06 1.998970e-06 3.571105e-07 4.088541e-07 5.892926e-01 1.228479e+00 1.998970e-02 1.998970e-02 1.828160e-06 1.268229e-06 -1.542315e-06 -1.554073e-06 -1.400547e-04 9.999912e-01 9.983440e-01
-3.874286e+00 1.970979e-06 1.970979e-06 3.377742e-07 3.632049e-07 5.888811e-01 1.226906e+00 1.970979e-02 1.970979e-02 1.725699e-06 1.125396e-06 -1.419797e-06 -1.431297e-06 -1.522854e-04 9.999913e-01 9.983587e-01
-3.872000e+00 1.946713e-06 1.946713e-06 3.058094e-07 3.481147e-07 5.882211e-01 1.226355e+00 1.946713e-02 1.946713e-02 1.561053e-06 1.075206e-06 -1.312499e-06 -1.323760e-06 -1.247864e-04 9.999913e-01 9.983661e-01
-3.869714e+00 1.925558e-06 1.925558e-06 2.850014e-07 3.224036e-07 5.877874e-01 1.225458e+00 1.925558e-02 1.925558e-02 1.452961e-06 9.939274e-07 -1.217913e-06 -1.228976e-06 -1.191950e-04 9.999914e-01 9.983730e-01
-3.867429e+00 1.907061e-06 1.907061e-06 2.634817e-07 3.047079e-07 5.873421e-01 1.224839e+00 1.907061e-02 1.907061e-02 1.341937e-06 9.373264e-07 -1.134187e-06 -1.145076e-06 -1.060823e-04 9.999914e-01 9.983834e-01
-3.865143e+00 1.890816e-06 1.890816e-06 2.465431e-07 2.851753e-07 5.869906e-01 1.224154e+00 1.890816e-02 1.890816e-02 1.254330e-06 8.757298e-07 -1.059660e-06 -1.070400e-06 -1.001156e-04 9.999915e-01 9.983844e-01
-3.862857e+00 1.876516e-06 1.876516e-06 2.289409e-07 2.717726e-07 5.866275e-01 1.223682e+00 1.876516e-02 1.876516e-02 1.163827e-06 8.329494e-07 -9.930842e-07 -1.003692e-06 -8.816269e-05 9.999915e-01 9.983888e-01
-3.860571e+00 1.863895e-06 1.863895e-06 2.166556e-07 2.538492e-07 5.863723e-01 1.223072e+00 1.863895e-02 1.863895e-02 1.100259e-06 7.769607e-07 -9.333610e-07 -9.438582e-07 -8.672645e-05 9.999916e-01 9.983997e-01
-3.858286e+00 1.852717e-06 1.852717e-06 2.036007e-07 2.409506e-07 5.861029e-01 1.222621e+00 1.852717e-02 1.852717e-02 1.033133e-06 7.363412e-07 -8.795380e-07 -8.899366e-07 -8.009646e-05 9.999916e-01 9.984013e-01
-3.856000e+00 1.842808e-06 1.842808e-06 1.953688e-07 2.233068e-07 5.859310e-01 1.222016e+00 1.842808e-02 1.842808e-02 9.903690e-07 6.817345e-07 -8.308931e-07 -8.412104e-07 -8.374028e-05 9.999916e-01 9.984047e-01
-3.853714e+00 1.834021e-06 1.834021e-06 1.839840e-07 2.138383e-07 5.856970e-01 1.221688e+00 1.834021e-02 1.834021e-02 9.320481e-07 6.518651e-07 -7.868355e-07 -7.970777e-07 -7.638486e-05 9.999916e-01 9.984090e-01
-3.851429e+00 1.826205e-06 1.826205e-06 1.760488e-07 2.011464e-07 5.855327e-01 1.221263e+00 1.826205e-02 1.826205e-02 8.911509e-07 6.125036e-07 -7.467373e-07 -7.569173e-07 -7.629134e-05 9.999917e-01 9.984197e-01
-3.849143e+00 1.819257e-06 1.819257e-06 1.655495e-07 1.949926e-07 5.853177e-01 1.221041e+00 1.819257e-02 1.819257e-02 8.375833e-07 5.929100e-07 -7.101854e-07 -7.203079e-07 -6.724536e-05 9.999917e-01 9.984173e-01
-3.846857e+00 1.813075e-06 1.813075e-06 1.583362e-07 1.853600e-07 5.851690e-01 1.220714e+00 1.813075e-02 1.813075e-02 8.005746e-07 5.630106e-07 -6.767547e-07 -6.868305e-07 -6.551413e-05 9.999917e-01 9.984225e-01
-3.844571e+00 1.807569e-06 1.807569e-06 1.543641e-07 1.720950e-07 5.850856e-01 1.220262e+00 1.807569e-02 1.807569e-02 7.798825e-07 5.223261e-07 -6.460846e-07 -6.561240e-07 -7.124384e-05 9.999917e-01 9.984238e-01
-3.842286e+00 1.802679e-06 1.802679e-06 1.461034e-07 1.675859e-07 5.849169e-01 1.220103e+00 1.802679e-02 1.802679e-02 7.378428e-07 5.080084e-07 -6.179240e-07 -6.279271e-07 -6.374800e-05 9.999917e-01 9.984248e-01
-3.840000e+00 1.798334e-06 1.798334e-06 1.399796e-07 1.609423e-07 5.847912e-01 1.219880e+00 1.798334e-02 1.798334e-02 7.065713e-07 4.873715e-07 -5.919843e-07 -6.019586e-07 -6.094525e-05 9.999917e-01 9.984301e-01
-3.837714e+00 1.794478e-06 1.794478e-06 1.338072e-07 1.556608e-07 5.846650e-01 1.219691e+00 1.794478e-02 1.794478e-02 6.751284e-07 4.708953e-07 -5.680369e-07 -5.779868e-07 -5.690598e-05 9.999918e-01 9.984260e-01
-3.835429e+00 1.791066e-06 1.791066e-06 1.282683e-07 1.504855e-07 5.845516e-01 1.219517e+00 1.791066e-02 1.791066e-02 6.469166e-07 4.548025e-07 -5.458944e-07 -5.558247e-07 -5.363123e-05 9.999918e-01 9.984307e-01
-3.833143e+00 1.788051e-06 1.788051e-06 1.270126e-07 1.392158e-07 5.845242e-01 1.219138e+00 1.788051e-02 1.788051e-02 6.401759e-07 4.204825e-07 -5.253693e-07 -5.352891e-07 -6.143375e-05 9.999918e-01 9.984335e-01
-3.830857e+00 1.785403e-06 1.785403e-06 1.191649e-07 1.398912e-07 5.843651e-01 1.219154e+00 1.785403e-02 1.785403e-02 6.005239e-07 4.220491e-07 -5.063344e-07 -5.162386e-07 -4.998164e-05 9.999918e-01 9.984327e-01
-3.828571e+00 1.783075e-06 1.783075e-06 1.186296e-07 1.292210e-07 5.843524e-01 1.218798e+00 1.783075e-02 1.783075e-02 5.974768e-07 3.896219e-07 -4.885990e-07 -4.984997e-07 -5.828552e-05 9.999918e-01 9.984374e-01
-3.826286e+00 1.781059e-06 1.781059e-06 1.113115e-07 1.306723e-07 5.842043e-01 1.218840e+00 1.781059e-02 1.781059e-02 5.605535e-07 3.936000e-07 -4.721309e-07 -4.820225e-07 -4.686916e-05 9.999918e-01 9.984360e-01
-3.824000e+00 1.779310e-06 1.779310e-06 1.082684e-07 1.256991e-07 5.841419e-01 1.218671e+00 1.779310e-02 1.779310e-02 5.450392e-07 3.783383e-07 -4.567436e-07 -4.666339e-07 -4.684425e-05 9.999918e-01 9.984373e-01
-3.821714e+00 1.777812e-06 1.777812e-06 1.061802e-07 1.197924e-07 5.840986e-01 1.218474e+00 1.777812e-02 1.777812e-02 5.343290e-07 3.603071e-07 -4.423718e-07 -4.522643e-07 -4.894271e-05 9.999918e-01 9.984404e-01
-3.819429e+00 1.776544e-06 1.776544e-06 1.013747e-07 1.190167e-07 5.840012e-01 1.218444e+00 1.776544e-02 1.776544e-02 5.100587e-07 3.576971e-07 -4.289312e-07 -4.388245e-07 -4.288147e-05 9.999919e-01 9.984401e-01
-3.817143e+00 1.775486e-06 1.775486e-06 1.005739e-07 1.121170e-07 5.839839e-01 1.218214e+00 1.775486e-02 1.775486e-02 5.058359e-07 3.367393e-07 -4.163370e-07 -4.262382e-07 -4.761983e-05 9.999919e-01 9.984430e-01
-3.814857e+00 1.774623e-06 1.774623e-06 9.625125e-08 1.115974e-07 5.838963e-01 1.218194e+00 1.774623e-02 1.774623e-02 4.840250e-07 3.349444e-07 -4.045315e-07 -4.144379e-07 -4.200349e-05 9.999919e-01 9.984434e-01
-3.812571e+00 1.773938e-06 1.773938e-06 9.395972e-08 1.081595e-07 5.838494e-01 1.218078e+00 1.773938e-02 1.773938e-02 4.723889e-07 3.244145e-07 -3.934437e-07 -4.033597e-07 -4.170788e-05 9.999919e-01 9.984445e-01
-3.810286e+00 1.773418e-06 1.773418e-06 9.040118e-08 1.072637e-07 5.837773e-01 1.218045e+00 1.773418e-02 1.773418e-02 4.544346e-07 3.215286e-07 -3.830189e-07 -3.929443e-07 -3.747170e-05 9.999919e-01 9.984443e-01
-3.808000e+00 1.773050e-06 1.773050e-06 8.987728e-08 1.017085e-07 5.837659e-01 1.217861e+00 1.773050e-02 1.773050e-02 4.516693e-07 3.046807e-07 -3.732049e-07 -3.831451e-07 -4.145077e-05 9.999919e-01 9.984470e-01
-3.805714e+00 1.772826e-06 1.772826e-06 8.660860e-08 1.011016e-07 5.836997e-01 1.217838e+00 1.772826e-02 1.772826e-02 4.351936e-07 3.026925e-07 -3.639667e-07 -3.739195e-07 -3.737002e-05 9.999919e-01 9.984473e-01
-3.803429e+00 1.772733e-06 1.772733e-06 8.410658e-08 9.955708e-08 5.836489e-01 1.217785e+00 1.772733e-02 1.772733e-02 4.225639e-07 2.979049e-07 -3.552506e-07 -3.652182e-07 -3.516014e-05 9.999919e-01 9.984477e-01
-3.801143e+00 1.772762e-06 1.772762e-06 8.208165e-08 9.753643e-08 5.836076e-01 1.217716e+00 1.772762e-02 1.772762e-02 4.123311e-07 2.917007e-07 -3.470237e-07 -3.570080e-07 -3.402329e-05 9.999919e-01 9.984475e-01
-3.798857e+00 1.772905e-06 1.772905e-06 8.060562e-08 9.489675e-08 5.835774e-01 1.217628e+00 1.772905e-02 1.772905e-02 4.048531e-07 2.836502e-07 -3.392503e-07 -3.492531e-07 -3.418199e-05 9.999919e-01 9.984496e-01
-3.796571e+00 1.773154e-06 1.773154e-06 7.958240e-08 9.177688e-08 5.835563e-01 1.217523e+00 1.773154e-02 1.773154e-02 3.996485e-07 2.741691e-07 -3.318973e-07 -3.419203e-07 -3.538311e-05 9.999919e-01 9.984496e-01
-3.794286e+00 1.773502e-06 1.773502e-06 7.821101e-08 8.949430e-08 5.835283e-01 1.217445e+00 1.773502e-02 1.773502e-02 3.927115e-07 2.672090e-07 -3.249385e-07 -3.349820e-07 -3.538268e-05 9.999919e-01 9.984499e-01
-3.792000e+00 1.773945e-06 1.773945e-06 7.488433e-08 9.071367e-08 5.834612e-01 1.217484e+00 1.773945e-02 1.773945e-02 3.760056e-07 2.707633e-07 -3.183532e-07 -3.284158e-07 -2.966336e-05 9.999919e-01 9.984495e-01
-3.789714e+00 1.774472e-06 1.774472e-06 7.519157e-08 8.609663e-08 5.834669e-01 1.217329e+00 1.774472e-02 1.774472e-02 3.774768e-07 2.568154e-07 -3.121024e-07 -3.221898e-07 -3.399922e-05 9.999919e-01 9.984502e-01
-3.787429e+00 1.775083e-06 1.775083e-06 7.293460e-08 8.596651e-08 5.834212e-01 1.217324e+00 1.775083e-02 1.775083e-02 3.661331e-07 2.563356e-07 -3.061796e-07 -3.162891e-07 -3.092741e-05 9.999919e-01 9.984509e-01
-3.785143e+00 1.775770e-06 1.775770e-06 7.183727e-08 8.409856e-08 5.833988e-01 1.217263e+00 1.775770e-02 1.775770e-02 3.605936e-07 2.506484e-07 -3.005540e-07 -3.106879e-07 -3.095705e-05 9.999919e-01 9.984528e-01
-3.782857e+00 1.776529e-06 1.776529e-06 7.111004e-08 8.179842e-08 5.833838e-01 1.217186e+00 1.776529e-02 1.776529e-02 3.569100e-07 2.436706e-07 -2.952105e-07 -3.053701e-07 -3.187096e-05 9.999919e-01 9.984534e-01
-3.780571e+00 1.777356e-06 1.777356e-06 7.078107e-08 7.900610e-08 5.833768e-01 1.217091e+00 1.777356e-02 1.777356e-02 3.552227e-07 2.352215e-07 -2.901287e-07 -3.003154e-07 -3.375836e-05 9.999919e-01 9.984528e-01
-3.778286e+00 1.778248e-06 1.778248e-06 6.788377e-08 8.066037e-08 5.833185e-01 1.217146e+00 1.778248e-02 1.778248e-02 3.406980e-07 2.401174e-07 -2.853022e-07 -2.955132e-07 -2.828083e-05 9.999919e-01 9.984532e-01
-3.776000e+00 1.779199e-06 1.779199e-06 6.786186e-08 7.767326e-08 5.833177e-01 1.217046e+00 1.779199e-02 1.779199e-02 3.405547e-07 2.310933e-07 -2.807042e-07 -2.909438e-07 -3.076145e-05 9.999919e-01 9.984544e-01
