1.54,0.019152,0.029638,0.019339
1.575,0.018322,0.029506,0.018632
1.61,0.017451,0.029406,0.017937
1.645,0.016614,0.030172,0.017389
1.68,0.015677,0.030158,0.016852
1.715,0.014791,0.030836,0.016583
1.75,0.01384,0.031083,0.016466
1.785,0.01291,0.031423,0.016634
1.82,0.011929,0.031455,0.016984
1.855,0.01098,0.031487,0.017615
1.89,0.010036,0.031381,0.018406
1.925,0.0091118,0.031171,0.019287
1.96,0.0082217,0.03088,0.02018
1.995,0.0073802,0.030521,0.021017
2.03,0.0065987,0.030105,0.02175
2.065,0.0058848,0.029637,0.022349
2.1,0.0052422,0.029121,0.022801
2.135,0.004671,0.028561,0.023099
2.17,0.00416,0.027955,0.023253
2.205,0.0037132,0.027307,0.02327
2.24,0.0033241,0.026617,0.023157
2.275,0.0029931,0.025887,0.022924
2.31,0.0026995,0.025113,0.022578
2.345,0.0024445,0.024298,0.022126
2.38,0.0022226,0.02344,0.021575
2.415,0.0020291,0.022538,0.020931
2.45,0.00186,0.021592,0.020196
2.485,0.0017115,0.020601,0.019374
2.52,0.0015806,0.019563,0.018463
2.555,0.0014646,0.018478,0.017457
2.59,0.0013768,0.017344,0.016343
2.625,0.0012872,0.016156,0.015094
2.66,0.0012068,0.014912,0.013662
2.695,0.0011334,0.013608,0.013608
