0.000000000000000000e+00,6.221154970000000034e-02,6.686796433765123115e-01
4.000000000000000083e-02,7.655970149999999363e-02,1.029700386612252494e+00
8.000000000000000167e-02,9.623368440000000523e-02,1.572945535504357117e+00
1.199999999999999956e-01,1.225985688000000018e-01,2.261496660210831955e+00
1.600000000000000033e-01,1.557789763000000105e-01,2.850337044400467423e+00
2.000000000000000111e-01,1.932295977000000053e-01,2.942390467290203038e+00
2.399999999999999911e-01,2.298913978000000080e-01,2.418132676127215941e+00
2.800000000000000266e-01,2.609420794000000265e-01,1.638654254958086032e+00
3.200000000000000067e-01,2.843532159000000115e-01,9.979269831015112890e-01
3.599999999999999867e-01,3.006969695000000220e-01,6.035889634603592846e-01
4.000000000000000222e-01,3.115562198999999866e-01,3.921093293016309489e-01
4.400000000000000022e-01,3.184472608000000204e-01,2.837964328994985186e-01
4.799999999999999822e-01,3.225043552999999896e-01,2.282269440795263449e-01
5.200000000000000178e-01,3.245099859000000198e-01,1.991775674150174646e-01
5.600000000000000533e-01,3.249957748000000257e-01,1.837005170441832202e-01
5.999999999999999778e-01,3.243268014999999838e-01,1.753439143079309204e-01
6.400000000000000133e-01,3.227585134000000022e-01,1.707912917500603589e-01
6.800000000000000488e-01,3.204731212999999967e-01,1.682823573912287651e-01
7.199999999999999734e-01,3.176028404999999832e-01,1.668599091957378711e-01
7.600000000000000089e-01,3.142449801000000154e-01,1.659995701276910929e-01
8.000000000000000444e-01,3.104719503000000214e-01,1.654202070829036419e-01
8.399999999999999689e-01,3.063380430000000043e-01,1.649809493031982321e-01
8.800000000000000044e-01,3.018841146999999836e-01,1.646284703194815791e-01
9.200000000000000400e-01,2.971408776000000196e-01,1.643643332798746803e-01
9.599999999999999645e-01,2.921312563999999834e-01,1.642306398385027233e-01
1.000000000000000000e+00,2.868720974999999784e-01,1.643031813203938984e-01
1.040000000000000036e+00,2.813754428999999946e-01,1.646893854209906249e-01
1.080000000000000071e+00,2.756495037999999731e-01,1.655335766564299815e-01
1.120000000000000107e+00,2.696994493000000048e-01,1.670282668139418947e-01
1.159999999999999920e+00,2.635281045999999794e-01,1.694364219270048377e-01
1.199999999999999956e+00,2.571366596999999921e-01,1.731327948085160107e-01
1.239999999999999991e+00,2.505255115000000199e-01,1.786833075835231321e-01
1.280000000000000027e+00,2.436954125000000138e-01,1.870000776835004930e-01
1.320000000000000062e+00,2.366491853000000090e-01,1.996557759134311438e-01
1.360000000000000098e+00,2.293943960000000004e-01,2.195337765873747460e-01
1.399999999999999911e+00,2.219475803000000025e-01,2.521996973647692153e-01
1.439999999999999947e+00,2.143408715000000020e-01,3.088331056593188739e-01
1.479999999999999982e+00,2.066321567000000137e-01,4.125361438081004417e-01
1.520000000000000018e+00,1.989200033000000090e-01,6.118825098064679668e-01
1.560000000000000053e+00,1.913641664000000076e-01,1.009583388981235119e+00
1.600000000000000089e+00,1.842106886000000054e-01,1.821083063260207968e+00
1.639999999999999902e+00,1.778162493000000066e-01,3.486785826136363564e+00
1.679999999999999938e+00,1.726586112000000062e-01,6.863501802594798029e+00
1.719999999999999973e+00,1.693104867000000124e-01,1.348792985187088789e+01
1.760000000000000009e+00,1.683511393000000078e-01,2.579224928604320155e+01
1.800000000000000044e+00,1.702086885999999910e-01,4.695954650539592734e+01
1.840000000000000080e+00,1.749745856000000099e-01,8.002442821321797339e+01
1.879999999999999893e+00,1.822838212000000013e-01,1.262126874243862176e+02
1.919999999999999929e+00,1.913496782000000118e-01,1.833504552337577707e+02
1.959999999999999964e+00,2.011541343999999898e-01,2.455648979031621195e+02
2.000000000000000000e+00,2.106941240000000104e-01,3.046867651874592866e+02
2.040000000000000036e+00,2.191657536999999933e-01,3.525256348882745101e+02
2.080000000000000071e+00,2.260352066000000104e-01,3.828481230324027251e+02
2.120000000000000107e+00,2.310184730000000020e-01,3.924665494323799635e+02
2.160000000000000142e+00,2.340192868000000037e-01,3.814530234339235903e+02
