0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.672240802675585471e-04,1.108647735251471833e-03,1.001022596944280973e+00,1.119770586725521867e-03,1.001119695271855958e+00,0.000000000000000000e+00
3.344481605351170943e-04,4.448648257558728177e-03,1.004101472368094772e+00,4.493720191669896627e-03,1.004492503303494155e+00,0.000000000000000000e+00
5.016722408026756414e-04,1.006259273058827432e-02,1.009270129972076546e+00,1.016621205401721344e-02,1.010159949907035504e+00,0.000000000000000000e+00
6.688963210702341886e-04,1.802288557324033952e-02,1.016585245727551712e+00,1.821270787650499517e-02,1.018192455312683542e+00,0.000000000000000000e+00
8.361204013377927357e-04,2.843395103358539039e-02,1.026127948353416919e+00,2.874213798331994377e-02,1.028691196928381180e+00,0.000000000000000000e+00
1.003344481605351283e-03,4.143548426515000077e-02,1.038005660809967479e+00,4.190039782725129419e-02,1.041790812030242375e+00,0.000000000000000000e+00
1.170568561872909830e-03,5.720692378842076598e-02,1.052354551501943680e+00,5.787516588081818847e-02,1.057663036985696525e+00,0.000000000000000000e+00
1.337792642140468377e-03,7.597339587967973096e-02,1.069342654473079524e+00,7.690231943813664872e-02,1.076521408521987633e+00,0.000000000000000000e+00
1.505016722408026924e-03,9.801347556536943451e-02,1.089173724842876778e+00,9.927432908487213159e-02,1.098627179798581821e+00,0.000000000000000000e+00
1.672240802675585471e-03,1.236692319535588197e-01,1.112091894228998346e+00,1.253511487863840090e-01,1.124296625148563544e+00,0.000000000000000000e+00
1.839464882943144019e-03,1.533591889888847593e-01,1.138387174567291549e+00,1.555742989346701743e-01,1.153909913367602957e+00,0.000000000000000000e+00
2.006688963210702566e-03,1.875950516399034762e-01,1.168401810174635402e+00,1.904850804585182245e-01,1.187921703539020379e+00,0.000000000000000000e+00
2.173913043478261330e-03,2.270033429944048331e-01,1.202537388984536104e+00,2.307481802543278060e-01,1.226873529237672011e+00,0.000000000000000000e+00
2.341137123745819660e-03,2.723534966304675953e-01,1.241262435307496137e+00,2.771823580469487958e-01,1.271407833324584624e+00,0.000000000000000000e+00
2.508361204013377990e-03,3.245944865251246259e-01,1.285119883467775059e+00,3.308004729382832410e-01,1.322283105531478986e+00,0.000000000000000000e+00
2.675585284280936754e-03,3.849027957213176365e-01,1.334733264775458617e+00,3.928618445321219732e-01,1.380388807928216721e+00,0.000000000000000000e+00
2.842809364548495518e-03,4.547454692992832781e-01,1.390809475959191133e+00,4.649408653513823486e-01,1.446757408637940445e+00,0.000000000000000000e+00
3.010033444816053848e-03,5.359631985606989613e-01,1.454134414089621741e+00,5.490168608676107009e-01,1.522568518765494261e+00,0.000000000000000000e+00
3.177257525083612179e-03,6.308798212204426159e-01,1.525555223650358005e+00,6.475912937116966583e-01,1.609136341524695979e+00,0.000000000000000000e+00
3.344481605351170943e-03,7.424461382266808185e-01,1.605938986930715462e+00,7.638391522813949841e-01,1.707865821403290241e+00,0.000000000000000000e+00
3.511705685618729707e-03,8.744270626231007704e-01,1.696091981525100101e+00,9.018008931074011914e-01,1.820154645827699369e+00,0.000000000000000000e+00
3.678929765886288037e-03,1.031640674704203509e+00,1.796616045089585390e+00,1.066617881099217957e+00,1.947208143159524729e+00,0.000000000000000000e+00
3.846153846153846367e-03,1.220253291316392819e+00,1.907670203755460259e+00,1.264804705155763598e+00,2.089725126568937608e+00,0.000000000000000000e+00
4.013377926421405131e-03,1.448121384827283142e+00,2.028600496919984231e+00,1.504530882587909790e+00,2.247412815610145831e+00,0.000000000000000000e+00
4.180602006688963895e-03,1.725140870092026102e+00,2.157408622000324350e+00,1.795845487986253985e+00,2.418313802846288496e+00,0.000000000000000000e+00
4.347826086956522659e-03,2.063505122083038046e+00,2.290069476768441525e+00,2.150715764157554055e+00,2.598000472011485318e+00,0.000000000000000000e+00
4.515050167224080556e-03,2.477674309960562038e+00,2.419806203411937418e+00,2.582670050377207538e+00,2.778830704662038631e+00,0.000000000000000000e+00
4.682274247491639320e-03,2.983727141752319234e+00,2.536608979900706107e+00,3.105770068555533392e+00,2.949645256197692245e+00,0.000000000000000000e+00
4.849498327759198084e-03,3.597663247060149505e+00,2.627506265467990598e+00,3.732668944477357531e+00,3.096421552521279263e+00,0.000000000000000000e+00
5.016722408026755980e-03,4.332310948393712557e+00,2.678201365187789396e+00,4.471756847254573231e+00,3.204286829405076364e+00,2.218518518518508842e-01
5.183946488294314744e-03,5.193008772696595443e+00,2.676364022964752287e+00,5.323915169109909584e+00,3.260762494601094907e+00,2.323621227887617824e+00
5.351170568561873508e-03,6.173250086167836770e+00,2.615891602374156300e+00,6.280016262875271593e+00,3.259270930606082750e+00,4.231445312500004441e+00
5.518394648829432272e-03,7.252494933050099846e+00,2.500211809849927302e+00,7.320530515879479339e+00,3.201346143625713569e+00,5.968472604836250639e+00
5.685618729096991036e-03,8.398196366878185160e+00,2.342392074632105192e+00,8.417959989782207941e+00,3.096325850237111599e+00,7.554498269896200213e+00
5.852842809364548933e-03,9.572061546158593615e+00,2.161404981613920029e+00,9.541468837406474890e+00,2.958583988384099861e+00,9.006530612244905143e+00
6.020066889632107697e-03,1.073790623224892471e+01,1.976433334848945789e+00,1.066195802833073891e+01,2.803671035971347703e+00,1.033924897119342035e+01
6.187290969899666461e-03,1.186758629434824108e+01,1.802227655981942789e+00,1.175580142007324191e+01,2.645054215940795039e+00,1.156537618699781866e+01
6.354515050167224358e-03,1.294315042773498448e+01,1.647293894272274350e+00,1.280642223766216503e+01,2.492421856153640203e+00,1.269598337950138678e+01
6.521739130434783122e-03,1.395575934041664823e+01,1.514612778446866148e+00,1.380398688944742425e+01,2.351515151799572934e+00,1.374074074074074403e+01
6.688963210702341886e-03,1.490310188664355806e+01,1.403511173513421806e+00,1.474404473384270986e+01,2.224880062621671595e+00,1.470812500000000256e+01
6.856187290969900650e-03,1.578678658076912811e+01,1.311492843714337164e+00,1.562590024263770694e+01,2.112902094226424055e+00,1.560559190957764031e+01
7.023411371237459414e-03,1.661039432218790424e+01,1.235505060280847500e+00,1.645118806662977917e+01,2.014728380072004832e+00,1.643972033257747967e+01
7.190635451505017310e-03,1.737826883691052871e+01,1.172622084846615786e+00,1.722281851819765564e+01,1.928931494654449130e+00,1.721633315305570733e+01
