################
# [default parameters]
# 	{'NL': 40, 'NR': 2, 'GNL': 2e-4, 'GNR': 2e-4, 'GS': 1., 'wL': 1., 'wR': 1., 'lambdaL': 0.02, 'lambdaR': 0., 'QL': 1e5, 'QR': 1e5, 'TL': 5., 'TR': 0., 'muL': -1e3, 'muR': -1e3}
# [assignments]
# 	{'eLu': '_eps_', 'eLd': '_eps_', 'eRu': '_eps_', 'eRd': '_eps_', 'eps':'0.5*sqrt(_w_**2-2*_GS_**2)'}
# [variables]
#	[GS]
# [model version]
#	vMattiaChargevib_07_02_2019_01??
# [format]
#	['GS', 'IL', 'IR', 'nOscL', 'nOscR', 'ComBoseL', 'ComBoseR']
################
0.000000000000000000e+00	-3.890710803807447720e-107	0.000000000000000000e+00	4.503232558093348104e+00	1.986406218770974674e-01	9.970281089985435496e-01	6.027187562458051762e-01
2.828427124746190052e-03	1.106893600340193520e-05	1.106893600340193520e-05	3.407057422383553025e+00	5.000000000002042810e-01	9.993610610014512785e-01	-4.072706984891349621e-13
5.656854249492380103e-03	2.229660478076558912e-05	2.229660478076558912e-05	2.286924046544107636e+00	5.000000000001765255e-01	9.998436247891485662e-01	-3.575992850990711172e-13
8.485281374238569721e-03	2.868930990567722036e-05	2.868930990567722375e-05	1.648742284728662133e+00	5.000000000032737146e-01	9.999331220550291555e-01	-6.547813737914321645e-12
1.131370849898476021e-02	3.240831199830322245e-05	3.240831199830321568e-05	1.277892061249810585e+00	5.000000000006327161e-01	9.999611662795526712e-01	-1.267000181850913653e-12
1.414213562373095069e-02	3.470282121453319125e-05	3.470282121453320480e-05	1.049663581069190776e+00	5.000000000016969759e-01	9.999731404646580168e-01	-3.393823390139752761e-12
1.697056274847713944e-02	3.619661686796794468e-05	3.619661686796795823e-05	9.017290428397838342e-01	5.000000000003086420e-01	9.999792998604292160e-01	-6.191901242365869969e-13
1.979898987322332993e-02	3.721543608423028574e-05	3.721543608423027218e-05	8.015316272235890604e-01	4.999999999993530175e-01	9.999828764902699563e-01	1.294184683426433079e-12
2.262741699796952041e-02	3.793906317304645550e-05	3.793906317304646228e-05	7.311000124511685128e-01	4.999999999996255773e-01	9.999851355907246608e-01	7.473112346893144753e-13
2.545584412271571090e-02	3.847178367769868088e-05	3.847178367769866732e-05	6.800091050121261915e-01	5.000000000007328582e-01	9.999866526525850174e-01	-1.465679058274088271e-12
2.828427124746190138e-02	3.887677890681403903e-05	3.887677890681403225e-05	6.419426357879995937e-01	4.999999999981893373e-01	9.999877196790120104e-01	3.619693371713182718e-12
3.111269837220809187e-02	3.919381713806357575e-05	3.919381713806358931e-05	6.129248528686763731e-01	4.999999999995928257e-01	9.999884976428928818e-01	8.125428173559319761e-13
3.394112549695427888e-02	3.944878653911232966e-05	3.944878653911233643e-05	5.903675950146807239e-01	5.000000000010732526e-01	9.999890812370436644e-01	-2.147964310230186645e-12
3.676955262170047284e-02	3.965904869938160511e-05	3.965904869938159834e-05	5.725351188451783813e-01	4.999999999987164712e-01	9.999895291469652614e-01	2.566807411396981074e-12
3.959797974644665985e-02	3.983655833402728266e-05	3.983655833402728266e-05	5.582322240525664503e-01	4.999999999996693756e-01	9.999898793322404833e-01	6.586999824073934957e-13
4.242640687119285381e-02	3.998974271226319780e-05	3.998974271226320458e-05	5.466163642329772143e-01	4.999999999998420708e-01	9.999901572387674964e-01	3.147052048778958204e-13
4.525483399593904082e-02	4.012466835577004466e-05	4.012466835577005144e-05	5.370810086017084872e-01	5.000000000002634559e-01	9.999903804474177260e-01	-5.261499495699106173e-13
4.808326112068522784e-02	4.024578518367478400e-05	4.024578518367478400e-05	5.291812467933184605e-01	4.999999999999981126e-01	9.999905614241868523e-01	1.729465677775403635e-15
5.091168824543142180e-02	4.035641293295112259e-05	4.035641293295110903e-05	5.225851590211810782e-01	5.000000000010039747e-01	9.999907092090927208e-01	-2.007147182318842331e-12
5.374011537017760881e-02	4.045906627320502286e-05	4.045906627320502286e-05	5.170413125377957275e-01	5.000000000010875745e-01	9.999908304877799248e-01	-2.174944239051954450e-12
5.656854249492380277e-02	4.055567655527539931e-05	4.055567655527539254e-05	5.123565920736384838e-01	5.000000000009297008e-01	9.999909302910708897e-01	-1.860170937545907994e-12
5.939696961966998978e-02	4.064774587889596544e-05	4.064774587889595866e-05	5.083807966887372576e-01	5.000000000004545253e-01	9.999910124633054620e-01	-9.099608650418868294e-13
6.222539674441618374e-02	4.073645596166384955e-05	4.073645596166385632e-05	5.049957553951760492e-01	4.999999999993581246e-01	9.999910799826603469e-01	1.283453033552220230e-12
6.505382386916237769e-02	4.082274627106607820e-05	4.082274627106607142e-05	5.021075157422385526e-01	4.999999999992480459e-01	9.999911351848688179e-01	1.503253371032566739e-12
6.788225099390855777e-02	4.090737090275618060e-05	4.090737090275619415e-05	4.996406572781950661e-01	5.000000000005296874e-01	9.999911799221272712e-01	-1.058527535034304776e-12
7.071067811865475172e-02	4.099094053438445711e-05	4.099094053438445033e-05	4.975340971140994051e-01	5.000000000004970468e-01	9.999912156782351236e-01	-9.948242254296266356e-13
7.353910524340094568e-02	4.107395374925655097e-05	4.107395374925656452e-05	4.957379582586239897e-01	5.000000000000773825e-01	9.999912436523236137e-01	-1.544231483611708915e-13
7.636753236814712575e-02	4.115682068808853617e-05	4.115682068808852940e-05	4.942112049736624990e-01	4.999999999990533128e-01	9.999912648216473521e-01	1.891686559531833649e-12
7.919595949289331971e-02	4.123988109555462637e-05	4.123988109555463315e-05	4.929198385241258529e-01	4.999999999998258060e-01	9.999912799885825043e-01	3.473320598925181717e-13
